green_channel,red_channel,ir_channel,Anomaly_ch2,Anomaly_ch2,Anomaly_ch2
20147,28208,54652,0,0,0
20365,28369,54959,0,0,0
20614,28552,55312,0,0,0
20890,28754,55705,0,0,0
21196,28971,56130,0,0,0
21523,29198,56575,0,0,0
21861,29431,57029,0,0,0
22206,29669,57493,0,0,0
22554,29911,57961,0,0,0
22890,30145,58419,0,0,0
23199,30359,58851,0,0,0
23489,30553,59253,0,0,0
23764,30738,59628,0,0,0
24022,30916,59980,0,0,0
24262,31081,60302,0,0,0
24489,31234,60594,0,0,0
24708,31383,60862,0,0,0
24909,31526,61101,0,0,0
25086,31653,61305,0,0,0
25244,31765,61477,0,0,0
25381,31861,61627,0,0,0
25495,31939,61754,0,0,0
25586,31998,61856,0,0,0
25664,32045,61942,0,0,0
25733,32085,62019,0,0,0
25791,32118,62084,0,0,0
25844,32147,62139,0,0,0
25902,32179,62197,0,0,0
25967,32221,62262,0,0,0
26029,32265,62331,0,0,0
26084,32304,62398,0,0,0
26140,32342,62466,0,0,0
26198,32380,62534,0,0,0
26246,32411,62598,0,0,0
26281,32437,62658,0,0,0
26315,32464,62724,0,0,0
26359,32494,62799,0,0,0
26412,32527,62877,0,0,0
26473,32565,62952,0,0,0
26541,32611,63029,0,0,0
26607,32659,63107,0,0,0
26659,32695,63173,0,0,0
26691,32714,63216,0,0,0
26707,32720,63237,0,0,0
26706,32712,63240,0,0,0
26682,32682,63220,0,0,0
26642,32634,63179,0,0,0
26597,32581,63127,0,0,0
26547,32529,63068,0,0,0
26492,32481,62997,0,0,0
26442,32444,62918,0,0,0
26404,32420,62841,0,0,0
26370,32404,62765,0,0,0
26331,32385,62686,0,0,0
26296,32366,62617,0,0,0
26272,32352,62563,0,0,0
26261,32341,62520,0,0,0
26257,32330,62484,0,0,0
26262,32325,62456,0,0,0
26283,32330,62437,0,0,0
26317,32345,62425,0,0,0
26359,32366,62418,0,0,0
26417,32399,62421,0,0,0
26494,32448,62439,0,0,0
26582,32505,62467,0,0,0
26670,32558,62494,0,0,0
26752,32609,62521,0,0,0
26827,32657,62551,0,0,0
26883,32690,62570,0,0,0
26912,32701,62570,0,0,0
26923,32693,62555,0,0,0
26917,32675,62529,0,0,0
26881,32640,62486,0,0,0
26810,32584,62416,0,0,0
26716,32512,62321,0,0,0
26604,32429,62207,0,0,0
26472,32333,62074,0,0,0
26327,32226,61925,0,0,0
26186,32117,61772,0,0,0
26054,32013,61626,0,0,0
25928,31912,61488,0,0,0
25816,31820,61357,0,0,0
25731,31744,61242,0,0,0
25666,31682,61144,0,0,0
25606,31624,61053,0,0,0
25554,31573,60970,0,0,0
25517,31535,60900,0,0,0
25488,31508,60835,0,0,0
25455,31481,60767,0,0,0
25416,31451,60694,0,0,0
25378,31421,60621,0,0,0
25337,31388,60547,0,0,0
25291,31350,60472,0,0,0
25246,31312,60397,0,0,0
25213,31282,60327,0,0,0
25194,31264,60263,0,0,0
25179,31251,60200,0,0,0
25167,31243,60138,0,0,0
25159,31240,60078,0,0,0
25150,31234,60017,0,0,0
25131,31224,59954,0,0,0
25110,31212,59893,0,0,0
25097,31204,59838,0,0,0
25090,31199,59789,0,0,0
25084,31193,59745,0,0,0
25087,31192,59714,0,0,0
25109,31205,59704,0,0,0
25147,31227,59711,0,0,0
25197,31257,59728,0,0,0
25265,31302,59757,0,0,0
25358,31370,59802,0,0,0
25475,31456,59861,0,0,0
25618,31561,59930,0,0,0
25793,31691,60016,0,0,0
26000,31842,60119,0,0,0
26226,32005,60233,0,0,0
26460,32170,60351,0,0,0
26700,32336,60466,0,0,0
26933,32498,60571,0,0,0
27143,32642,60655,0,0,0
27327,32760,60711,0,0,0
27487,32852,60739,0,0,0
27607,32910,60733,0,0,0
27668,32922,60686,0,0,0
27669,32891,60598,0,0,0
27620,32826,60474,0,0,0
27523,32730,60320,0,0,0
27386,32605,60140,0,0,0
27217,32459,59940,0,0,0
27025,32303,59736,0,0,0
26820,32146,59535,0,0,0
26609,31985,59335,0,0,0
26403,31831,59143,0,0,0
26219,31697,58970,0,0,0
26059,31583,58820,0,0,0
25921,31484,58683,0,0,0
25806,31403,58555,0,0,0
25719,31344,58447,0,0,0
25652,31304,58361,0,0,0
25598,31273,58287,0,0,0
25549,31248,58218,0,0,0
25501,31226,58152,0,0,0
25445,31197,58083,0,0,0
25379,31158,58007,0,0,0
25311,31111,57928,0,0,0
25241,31062,57850,0,0,0
25165,31010,57771,0,0,0
25085,30955,57688,0,0,0
25015,30903,57607,0,0,0
24959,30861,57534,0,0,0
24914,30827,57463,0,0,0
24875,30799,57388,0,0,0
24843,30779,57315,0,0,0
24813,30762,57249,0,0,0
24769,30734,57180,0,0,0
24699,30686,57094,0,0,0
24605,30617,56986,0,0,0
24483,30522,56854,0,0,0
24319,30393,56691,0,0,0
24105,30230,56498,0,0,0
23858,30044,56281,0,0,0
23596,29846,56049,0,0,0
23326,29645,55813,0,0,0
23068,29461,55589,0,0,0
22844,29307,55395,0,0,0
22662,29185,55235,0,0,0
22518,29093,55104,0,0,0
22413,29024,54997,0,0,0
22351,28982,54925,0,0,0
22328,28970,54885,0,0,0
22330,28978,54864,0,0,0
22343,28993,54850,0,0,0
22355,29007,54839,0,0,0
22357,29013,54821,0,0,0
22342,29004,54785,0,0,0
22315,28980,54728,0,0,0
22277,28947,54657,0,0,0
22225,28907,54573,0,0,0
22153,28851,54477,0,0,0
22062,28777,54374,0,0,0
21957,28695,54269,0,0,0
21840,28610,54164,0,0,0
21718,28520,54063,0,0,0
21608,28438,53972,0,0,0
21520,28373,53905,0,0,0
21452,28322,53866,0,0,0
21401,28285,53857,0,0,0
21380,28274,53888,0,0,0
21400,28291,53969,0,0,0
21452,28325,54095,0,0,0
21524,28367,54260,0,0,0
21624,28428,54468,0,0,0
21761,28517,54725,0,0,0
21930,28632,55029,0,0,0
22123,28765,55364,0,0,0
22343,28918,55724,0,0,0
22588,29089,56104,0,0,0
22843,29267,56493,0,0,0
23102,29444,56885,0,0,0
23366,29619,57274,0,0,0
23628,29796,57653,0,0,0
23880,29968,58009,0,0,0
24125,30136,58340,0,0,0
24368,30306,58656,0,0,0
24613,30482,58961,0,0,0
24856,30662,59254,0,0,0
25096,30844,59535,0,0,0
25339,31027,59804,0,0,0
25579,31207,60062,0,0,0
25801,31373,60297,0,0,0
25996,31519,60500,0,0,0
26161,31645,60673,0,0,0
26289,31741,60813,0,0,0
26367,31799,60909,0,0,0
26405,31820,60964,0,0,0
26413,31817,60991,0,0,0
26393,31796,60997,0,0,0
26348,31756,60985,0,0,0
26285,31701,60964,0,0,0
26217,31644,60945,0,0,0
26152,31590,60931,0,0,0
26097,31542,60921,0,0,0
26067,31511,60928,0,0,0
26077,31511,60966,0,0,0
26124,31542,61036,0,0,0
26206,31601,61136,0,0,0
26325,31687,61269,0,0,0
26476,31796,61431,0,0,0
26642,31918,61607,0,0,0
26809,32038,61776,0,0,0
26975,32157,61936,0,0,0
27133,32272,62086,0,0,0
27265,32370,62215,0,0,0
27360,32439,62306,0,0,0
27419,32487,62354,0,0,0
27450,32516,62367,0,0,0
27454,32514,62343,0,0,0
27426,32479,62282,0,0,0
27381,32420,62198,0,0,0
27328,32341,62107,0,0,0
27256,32245,62006,0,0,0
27159,32138,61890,0,0,0
27040,32028,61761,0,0,0
26904,31919,61617,0,0,0
26743,31803,61452,0,0,0
26557,31674,61265,0,0,0
26362,31539,61069,0,0,0
26161,31398,60869,0,0,0
25946,31242,60669,0,0,0
25724,31074,60473,0,0,0
25513,30907,60287,0,0,0
25317,30752,60117,0,0,0
25134,30613,59962,0,0,0
24967,30491,59823,0,0,0
24819,30388,59706,0,0,0
24685,30301,59608,0,0,0
24557,30220,59517,0,0,0
24442,30146,59433,0,0,0
24350,30084,59365,0,0,0
24280,30037,59316,0,0,0
24230,30003,59275,0,0,0
24199,29984,59238,0,0,0
24189,29982,59215,0,0,0
24197,29995,59207,0,0,0
24218,30018,59210,0,0,0
24255,30046,59220,0,0,0
24309,30082,59241,0,0,0
24365,30123,59265,0,0,0
24419,30165,59283,0,0,0
24469,30206,59295,0,0,0
24514,30240,59298,0,0,0
24541,30258,59287,0,0,0
24545,30255,59258,0,0,0
24532,30239,59215,0,0,0
24506,30213,59163,0,0,0
24456,30169,59092,0,0,0
24373,30102,58997,0,0,0
24268,30021,58884,0,0,0
24150,29933,58759,0,0,0
24013,29832,58619,0,0,0
23858,29718,58468,0,0,0
23695,29602,58320,0,0,0
23533,29488,58179,0,0,0
23365,29375,58036,0,0,0
23200,29265,57889,0,0,0
23055,29169,57749,0,0,0
22938,29095,57630,0,0,0
22847,29034,57528,0,0,0
22770,28978,57433,0,0,0
22709,28928,57351,0,0,0
22660,28887,57283,0,0,0
22613,28848,57220,0,0,0
22564,28805,57153,0,0,0
22521,28765,57085,0,0,0
22481,28726,57019,0,0,0
22443,28692,56955,0,0,0
22416,28669,56900,0,0,0
22410,28664,56862,0,0,0
22429,28677,56837,0,0,0
22460,28701,56820,0,0,0
22500,28732,56810,0,0,0
22542,28767,56808,0,0,0
22574,28798,56806,0,0,0
22586,28811,56791,0,0,0
22577,28805,56762,0,0,0
22554,28785,56724,0,0,0
22514,28750,56670,0,0,0
22452,28697,56596,0,0,0
22377,28633,56508,0,0,0
22295,28566,56414,0,0,0
22200,28495,56311,0,0,0
22091,28413,56193,0,0,0
21971,28324,56070,0,0,0
21843,28228,55946,0,0,0
21701,28119,55812,0,0,0
21549,28001,55667,0,0,0
21400,27886,55521,0,0,0
21257,27783,55386,0,0,0
21111,27686,55258,0,0,0
20961,27583,55128,0,0,0
20816,27479,54996,0,0,0
20681,27380,54868,0,0,0
20552,27286,54746,0,0,0
20431,27198,54632,0,0,0
20332,27124,54532,0,0,0
20255,27067,54448,0,0,0
20195,27025,54379,0,0,0
20155,26997,54324,0,0,0
20139,26988,54287,0,0,0
20143,26994,54262,0,0,0
20159,27008,54241,0,0,0
20184,27027,54223,0,0,0
20224,27055,54214,0,0,0
20272,27091,54217,0,0,0
20319,27129,54223,0,0,0
20360,27167,54230,0,0,0
20399,27204,54239,0,0,0
20432,27234,54240,0,0,0
20447,27246,54221,0,0,0
20445,27241,54186,0,0,0
20431,27226,54145,0,0,0
20402,27201,54100,0,0,0
20360,27163,54046,0,0,0
20309,27117,53986,0,0,0
20261,27077,53929,0,0,0
20216,27043,53877,0,0,0
20175,27014,53827,0,0,0
20145,26997,53784,0,0,0
20132,26996,53751,0,0,0
20132,27004,53728,0,0,0
20139,27015,53711,0,0,0
20160,27032,53701,0,0,0
20193,27061,53700,0,0,0
20230,27097,53702,0,0,0
20266,27131,53701,0,0,0
20303,27167,53702,0,0,0
20342,27206,53714,0,0,0
20385,27246,53732,0,0,0
20438,27285,53752,0,0,0
20505,27330,53778,0,0,0
20584,27386,53813,0,0,0
20663,27446,53855,0,0,0
20736,27500,53896,0,0,0
20809,27550,53940,0,0,0
20888,27600,53995,0,0,0
20965,27647,54062,0,0,0
21037,27692,54143,0,0,0
21111,27740,54246,0,0,0
21190,27794,54378,0,0,0
21279,27856,54540,0,0,0
21394,27936,54737,0,0,0
21552,28047,54983,0,0,0
21761,28194,55285,0,0,0
22013,28371,55635,0,0,0
22297,28571,56024,0,0,0
22614,28793,56444,0,0,0
22956,29029,56885,0,0,0
23304,29272,57334,0,0,0
23648,29518,57778,0,0,0
23983,29762,58210,0,0,0
24299,29990,58620,0,0,0
24584,30192,58993,0,0,0
24838,30365,59321,0,0,0
25068,30518,59615,0,0,0
25266,30651,59876,0,0,0
25423,30754,60091,0,0,0
25545,30831,60262,0,0,0
25643,30890,60404,0,0,0
25719,30936,60523,0,0,0
25780,30975,60621,0,0,0
25843,31020,60707,0,0,0
25916,31076,60793,0,0,0
25997,31142,60882,0,0,0
26085,31209,60972,0,0,0
26188,31285,61066,0,0,0
26302,31371,61171,0,0,0
26413,31456,61274,0,0,0
26512,31531,61366,0,0,0
26602,31602,61454,0,0,0
26690,31669,61542,0,0,0
26770,31726,61623,0,0,0
26838,31772,61695,0,0,0
26901,31813,61767,0,0,0
26962,31857,61842,0,0,0
27023,31905,61922,0,0,0
27086,31958,62007,0,0,0
27151,32016,62094,0,0,0
27214,32075,62179,0,0,0
27273,32128,62255,0,0,0
27336,32178,62325,0,0,0
27406,32232,62393,0,0,0
27479,32288,62454,0,0,0
27547,32338,62502,0,0,0
27600,32375,62528,0,0,0
27636,32398,62536,0,0,0
27655,32408,62531,0,0,0
27657,32403,62509,0,0,0
27642,32385,62472,0,0,0
27614,32357,62425,0,0,0
27570,32321,62367,0,0,0
27504,32273,62297,0,0,0
27418,32212,62216,0,0,0
27321,32139,62125,0,0,0
27213,32054,62023,0,0,0
27091,31955,61905,0,0,0
26961,31848,61779,0,0,0
26827,31743,61656,0,0,0
26689,31638,61538,0,0,0
26547,31537,61422,0,0,0
26414,31446,61315,0,0,0
26303,31371,61225,0,0,0
26213,31310,61148,0,0,0
26140,31257,61082,0,0,0
26086,31217,61030,0,0,0
26051,31191,60992,0,0,0
26029,31177,60961,0,0,0
26017,31169,60927,0,0,0
26011,31164,60893,0,0,0
26006,31159,60860,0,0,0
25989,31144,60822,0,0,0
25954,31115,60771,0,0,0
25906,31073,60708,0,0,0
25846,31021,60633,0,0,0
25767,30959,60546,0,0,0
25670,30882,60440,0,0,0
25558,30794,60327,0,0,0
25435,30696,60210,0,0,0
25292,30582,60080,0,0,0
25134,30459,59938,0,0,0
24971,30339,59794,0,0,0
24813,30226,59654,0,0,0
24663,30123,59519,0,0,0
24525,30030,59388,0,0,0
24404,29951,59267,0,0,0
24300,29884,59158,0,0,0
24199,29818,59057,0,0,0
24105,29754,58960,0,0,0
24024,29701,58872,0,0,0
23956,29660,58795,0,0,0
23895,29625,58717,0,0,0
23839,29596,58639,0,0,0
23793,29578,58568,0,0,0
23751,29560,58507,0,0,0
23701,29530,58443,0,0,0
23640,29489,58370,0,0,0
23574,29445,58299,0,0,0
23504,29398,58227,0,0,0
23427,29344,58142,0,0,0
23346,29287,58046,0,0,0
23270,29233,57946,0,0,0
23189,29176,57840,0,0,0
23095,29107,57720,0,0,0
22991,29028,57590,0,0,0
22885,28945,57461,0,0,0
22773,28860,57330,0,0,0
22659,28774,57202,0,0,0
22552,28698,57085,0,0,0
22466,28639,56991,0,0,0
22398,28595,56917,0,0,0
22343,28556,56853,0,0,0
22303,28526,56800,0,0,0
22277,28507,56758,0,0,0
22257,28492,56717,0,0,0
22235,28474,56674,0,0,0
22217,28459,56635,0,0,0
22201,28449,56600,0,0,0
22174,28437,56563,0,0,0
22138,28423,56525,0,0,0
22107,28409,56489,0,0,0
22079,28397,56455,0,0,0
22045,28379,56417,0,0,0
22006,28354,56371,0,0,0
21970,28328,56324,0,0,0
21933,28301,56278,0,0,0
21886,28265,56220,0,0,0
21825,28222,56147,0,0,0
21756,28172,56065,0,0,0
21676,28113,55980,0,0,0
21584,28044,55884,0,0,0
21480,27963,55777,0,0,0
21370,27874,55666,0,0,0
21254,27779,55551,0,0,0
21133,27684,55431,0,0,0
21021,27600,55318,0,0,0
20928,27535,55219,0,0,0
20849,27483,55131,0,0,0
20772,27437,55046,0,0,0
20706,27396,54966,0,0,0
20655,27363,54896,0,0,0
20611,27339,54832,0,0,0
20571,27317,54770,0,0,0
20544,27298,54714,0,0,0
20531,27287,54672,0,0,0
20525,27278,54639,0,0,0
20516,27269,54606,0,0,0
20506,27262,54576,0,0,0
20490,27253,54548,0,0,0
20455,27237,54510,0,0,0
20403,27211,54456,0,0,0
20344,27181,54395,0,0,0
20283,27148,54331,0,0,0
20214,27110,54259,0,0,0
20142,27065,54174,0,0,0
20079,27023,54087,0,0,0
20029,26987,54008,0,0,0
19978,26951,53934,0,0,0
19923,26912,53861,0,0,0
19880,26874,53792,0,0,0
19853,26843,53728,0,0,0
19829,26815,53665,0,0,0
19802,26786,53601,0,0,0
19769,26757,53540,0,0,0
19726,26723,53484,0,0,0
19666,26682,53423,0,0,0
19596,26636,53354,0,0,0
19527,26592,53284,0,0,0
19465,26554,53223,0,0,0
19407,26518,53163,0,0,0
19354,26484,53105,0,0,0
19313,26458,53060,0,0,0
19287,26442,53032,0,0,0
19276,26436,53024,0,0,0
19292,26449,53047,0,0,0
19346,26493,53117,0,0,0
19442,26567,53236,0,0,0
19577,26669,53404,0,0,0
19754,26800,53621,0,0,0
19976,26961,53890,0,0,0
20232,27141,54207,0,0,0
20507,27332,54558,0,0,0
20799,27535,54939,0,0,0
21110,27753,55345,0,0,0
21428,27976,55766,0,0,0
21740,28193,56187,0,0,0
22046,28403,56604,0,0,0
22347,28609,57018,0,0,0
22632,28803,57423,0,0,0
22893,28982,57801,0,0,0
23133,29150,58151,0,0,0
23355,29307,58476,0,0,0
23553,29443,58768,0,0,0
23730,29557,59025,0,0,0
23895,29660,59259,0,0,0
24052,29759,59481,0,0,0
24192,29850,59680,0,0,0
24315,29934,59853,0,0,0
24433,30015,60009,0,0,0
24552,30095,60152,0,0,0
24661,30166,60276,0,0,0
24757,30230,60384,0,0,0
24846,30290,60488,0,0,0
24927,30348,60591,0,0,0
24998,30399,60688,0,0,0
25060,30443,60779,0,0,0
25124,30488,60872,0,0,0
25190,30535,60972,0,0,0
25249,30579,61072,0,0,0
25301,30621,61168,0,0,0
25347,30666,61268,0,0,0
25381,30711,61374,0,0,0
25411,30752,61479,0,0,0
25448,30796,61582,0,0,0
25498,30850,61688,0,0,0
25556,30904,61799,0,0,0
25616,30950,61899,0,0,0
25678,30988,61987,0,0,0
25745,31023,62065,0,0,0
25812,31055,62134,0,0,0
25868,31080,62187,0,0,0
25917,31101,62230,0,0,0
25962,31124,62267,0,0,0
25998,31142,62294,0,0,0
26019,31153,62311,0,0,0
26032,31160,62321,0,0,0
26049,31172,62329,0,0,0
26071,31186,62331,0,0,0
26092,31197,62325,0,0,0
26116,31209,62316,0,0,0
26146,31227,62306,0,0,0
26170,31244,62288,0,0,0
26170,31250,62255,0,0,0
26150,31245,62215,0,0,0
26118,31234,62176,0,0,0
26075,31215,62131,0,0,0
26025,31187,62077,0,0,0
25980,31162,62022,0,0,0
25946,31143,61978,0,0,0
25920,31126,61941,0,0,0
25894,31108,61908,0,0,0
25880,31100,61889,0,0,0
25887,31107,61887,0,0,0
25905,31125,61896,0,0,0
25935,31152,61916,0,0,0
25984,31195,61955,0,0,0
26049,31252,62007,0,0,0
26116,31309,62062,0,0,0
26179,31359,62113,0,0,0
26238,31406,62162,0,0,0
26292,31450,62207,0,0,0
26329,31483,62241,0,0,0
26355,31505,62262,0,0,0
26373,31517,62271,0,0,0
26376,31516,62262,0,0,0
26351,31495,62227,0,0,0
26295,31453,62167,0,0,0
26221,31397,62094,0,0,0
26132,31329,62008,0,0,0
26026,31250,61908,0,0,0
25914,31165,61798,0,0,0
25808,31086,61690,0,0,0
25711,31018,61587,0,0,0
25625,30961,61490,0,0,0
25562,30923,61404,0,0,0
25525,30908,61338,0,0,0
25503,30909,61288,0,0,0
25486,30912,61244,0,0,0
25474,30915,61205,0,0,0
25467,30921,61170,0,0,0
25455,30922,61130,0,0,0
25434,30912,61078,0,0,0
25409,30897,61023,0,0,0
25384,30879,60971,0,0,0
25352,30853,60916,0,0,0
25307,30819,60851,0,0,0
25255,30778,60783,0,0,0
25196,30735,60710,0,0,0
25121,30683,60622,0,0,0
25026,30616,60514,0,0,0
24915,30537,60393,0,0,0
24789,30446,60263,0,0,0
24649,30345,60125,0,0,0
24498,30238,59979,0,0,0
24345,30132,59831,0,0,0
24196,30029,59687,0,0,0
24050,29930,59548,0,0,0
23912,29840,59413,0,0,0
23798,29762,59295,0,0,0
23720,29701,59204,0,0,0
23675,29657,59144,0,0,0
23658,29630,59105,0,0,0
23663,29625,59081,0,0,0
23682,29637,59066,0,0,0
23704,29653,59050,0,0,0
23725,29669,59033,0,0,0
23747,29685,59014,0,0,0
23760,29695,58990,0,0,0
23752,29691,58949,0,0,0
23718,29669,58890,0,0,0
23658,29631,58818,0,0,0
23572,29580,58732,0,0,0
23459,29511,58627,0,0,0
23326,29426,58510,0,0,0
23182,29331,58385,0,0,0
23023,29224,58246,0,0,0
22852,29108,58097,0,0,0
22688,28997,57952,0,0,0
22548,28905,57822,0,0,0
22430,28833,57704,0,0,0
22333,28775,57597,0,0,0
22268,28734,57509,0,0,0
22241,28717,57450,0,0,0
22244,28721,57417,0,0,0
22274,28744,57404,0,0,0
22341,28790,57416,0,0,0
22444,28864,57455,0,0,0
22569,28954,57512,0,0,0
22697,29044,57569,0,0,0
22825,29130,57623,0,0,0
22948,29214,57674,0,0,0
23054,29288,57716,0,0,0
23132,29345,57741,0,0,0
23185,29384,57748,0,0,0
23207,29402,57733,0,0,0
23196,29395,57693,0,0,0
23161,29371,57635,0,0,0
23121,29338,57568,0,0,0
23083,29301,57498,0,0,0
23043,29262,57427,0,0,0
23004,29223,57353,0,0,0
22972,29193,57283,0,0,0
22944,29171,57221,0,0,0
22915,29153,57165,0,0,0
22893,29138,57114,0,0,0
22879,29130,57073,0,0,0
22871,29125,57041,0,0,0
22865,29123,57010,0,0,0
22865,29130,56985,0,0,0
22883,29155,56974,0,0,0
22922,29194,56978,0,0,0
22976,29241,56989,0,0,0
23046,29295,57010,0,0,0
23128,29355,57042,0,0,0
23208,29414,57075,0,0,0
23276,29465,57099,0,0,0
23329,29508,57110,0,0,0
23361,29541,57111,0,0,0
23367,29555,57099,0,0,0
23343,29545,57064,0,0,0
23302,29518,57012,0,0,0
23262,29491,56961,0,0,0
23238,29472,56923,0,0,0
23242,29471,56909,0,0,0
23289,29501,56942,0,0,0
23388,29567,57033,0,0,0
23529,29662,57174,0,0,0
23708,29785,57360,0,0,0
23928,29938,57591,0,0,0
24185,30116,57869,0,0,0
24465,30309,58183,0,0,0
24758,30512,58524,0,0,0
25062,30727,58890,0,0,0
25372,30946,59272,0,0,0
25672,31159,59655,0,0,0
25957,31359,60027,0,0,0
26229,31548,60385,0,0,0
26486,31728,60731,0,0,0
26721,31894,61058,0,0,0
26929,32040,61357,0,0,0
27118,32174,61634,0,0,0
27290,32296,61889,0,0,0
27439,32398,62115,0,0,0
27573,32485,62312,0,0,0
27701,32567,62488,0,0,0
27816,32640,62642,0,0,0
27911,32695,62773,0,0,0
27994,32735,62885,0,0,0
28069,32772,62989,0,0,0
28135,32812,63094,0,0,0
28193,32856,63196,0,0,0
28254,32905,63298,0,0,0
28327,32965,63401,0,0,0
28410,33030,63502,0,0,0
28498,33093,63599,0,0,0
28592,33156,63700,0,0,0
28692,33225,63812,0,0,0
28787,33294,63931,0,0,0
28880,33361,64051,0,0,0
28982,33433,64175,0,0,0
29097,33518,64309,0,0,0
29220,33611,64448,0,0,0
29347,33704,64588,0,0,0
29479,33801,64738,0,0,0
29609,33899,64890,0,0,0
29722,33983,65029,0,0,0
29807,34043,65144,0,0,0
29868,34084,65237,0,0,0
29912,34111,65312,0,0,0
29936,34120,65369,0,0,0
29938,34110,65403,0,0,0
29925,34086,65414,0,0,0
29896,34050,65408,0,0,0
29848,34000,65384,0,0,0
29783,33937,65337,0,0,0
29710,33873,65277,0,0,0
29635,33814,65214,0,0,0
29553,33755,65147,0,0,0
29463,33690,65067,0,0,0
29373,33627,64977,0,0,0
29284,33566,64880,0,0,0
29186,33503,64775,0,0,0
29079,33440,64665,0,0,0
28973,33377,64556,0,0,0
28864,33308,64450,0,0,0
28745,33224,64338,0,0,0
28618,33130,64217,0,0,0
28495,33038,64098,0,0,0
28382,32953,63991,0,0,0
28280,32876,63893,0,0,0
28198,32818,63808,0,0,0
28148,32786,63747,0,0,0
28125,32777,63711,0,0,0
28117,32780,63689,0,0,0
28122,32792,63681,0,0,0
28143,32813,63687,0,0,0
28172,32837,63699,0,0,0
28194,32854,63706,0,0,0
28211,32867,63711,0,0,0
28226,32879,63717,0,0,0
28234,32884,63718,0,0,0
28224,32878,63704,0,0,0
28202,32867,63680,0,0,0
28173,32855,63654,0,0,0
28136,32836,63620,0,0,0
28088,32807,63570,0,0,0
28036,32772,63505,0,0,0
27979,32733,63431,0,0,0
27906,32681,63343,0,0,0
27821,32615,63241,0,0,0
27736,32546,63136,0,0,0
27657,32481,63035,0,0,0
27575,32419,62941,0,0,0
27488,32356,62848,0,0,0
27401,32295,62757,0,0,0
27315,32235,62665,0,0,0
27227,32171,62564,0,0,0
27136,32102,62454,0,0,0
27045,32035,62344,0,0,0
26945,31965,62230,0,0,0
26822,31882,62107,0,0,0
26670,31781,61972,0,0,0
26499,31666,61828,0,0,0
26321,31547,61681,0,0,0
26145,31431,61530,0,0,0
25981,31325,61379,0,0,0
25840,31235,61241,0,0,0
25729,31161,61124,0,0,0
25645,31100,61024,0,0,0
25587,31056,60943,0,0,0
25555,31037,60882,0,0,0
25543,31038,60839,0,0,0
25540,31047,60803,0,0,0
25544,31058,60769,0,0,0
25550,31068,60736,0,0,0
25548,31068,60695,0,0,0
25535,31057,60639,0,0,0
25515,31038,60573,0,0,0
25487,31014,60502,0,0,0
25448,30983,60426,0,0,0
25398,30945,60350,0,0,0
25346,30902,60273,0,0,0
25287,30855,60197,0,0,0
25216,30801,60115,0,0,0
25140,30746,60027,0,0,0
25074,30700,59944,0,0,0
25023,30668,59873,0,0,0
24979,30640,59807,0,0,0
24935,30612,59737,0,0,0
24897,30585,59668,0,0,0
24871,30564,59607,0,0,0
24846,30543,59546,0,0,0
24820,30523,59484,0,0,0
24804,30513,59429,0,0,0
24804,30515,59389,0,0,0
24817,30524,59360,0,0,0
24839,30537,59338,0,0,0
24871,30560,59327,0,0,0
24916,30597,59330,0,0,0
24968,30644,59341,0,0,0
25024,30697,59355,0,0,0
25087,30751,59373,0,0,0
25147,30802,59387,0,0,0
25186,30839,59387,0,0,0
25203,30858,59368,0,0,0
25203,30864,59338,0,0,0
25191,30858,59301,0,0,0
25167,30839,59255,0,0,0
25132,30811,59197,0,0,0
25094,30783,59139,0,0,0
25054,30758,59083,0,0,0
25011,30728,59022,0,0,0
24967,30691,58956,0,0,0
24924,30656,58888,0,0,0
24876,30618,58815,0,0,0
24811,30572,58730,0,0,0
24733,30521,58636,0,0,0
24655,30471,58544,0,0,0
24577,30420,58455,0,0,0
24489,30361,58360,0,0,0
24394,30296,58260,0,0,0
24305,30234,58164,0,0,0
24232,30183,58077,0,0,0
24178,30147,57999,0,0,0
24147,30128,57936,0,0,0
24140,30125,57891,0,0,0
24146,30133,57858,0,0,0
24165,30149,57830,0,0,0
24202,30175,57810,0,0,0
24251,30210,57804,0,0,0
24301,30249,57804,0,0,0
24344,30281,57798,0,0,0
24380,30303,57782,0,0,0
24407,30314,57757,0,0,0
24411,30307,57715,0,0,0
24383,30277,57653,0,0,0
24326,30227,57570,0,0,0
24240,30156,57470,0,0,0
24115,30061,57348,0,0,0
23960,29944,57203,0,0,0
23797,29825,57047,0,0,0
23636,29716,56896,0,0,0
23486,29615,56761,0,0,0
23364,29529,56651,0,0,0
23291,29478,56573,0,0,0
23267,29464,56526,0,0,0
23278,29478,56506,0,0,0
23320,29517,56517,0,0,0
23396,29581,56563,0,0,0
23503,29668,56642,0,0,0
23634,29771,56750,0,0,0
23783,29883,56884,0,0,0
23947,30005,57045,0,0,0
24114,30130,57232,0,0,0
24281,30249,57431,0,0,0
24453,30366,57636,0,0,0
24632,30484,57848,0,0,0
24806,30598,58061,0,0,0
24969,30702,58272,0,0,0
25119,30799,58482,0,0,0
25260,30893,58686,0,0,0
25386,30980,58877,0,0,0
25495,31053,59048,0,0,0
25600,31117,59200,0,0,0
25707,31184,59343,0,0,0
25807,31248,59476,0,0,0
25895,31304,59598,0,0,0
25976,31355,59711,0,0,0
26053,31404,59818,0,0,0
26120,31443,59915,0,0,0
26177,31474,59997,0,0,0
26233,31508,60072,0,0,0
