green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2,Anomaly_ch2
39293,8550,62361,0,0,0,1
39382,8607,62505,0,0,0,1
39518,8689,62715,0,0,0,1
39705,8796,62992,0,0,0,1
39940,8927,62022,0,0,0,1
40220,9087,57752,0,0,0,1
40539,9273,50443,0,0,0,1
40887,9480,41823,0,0,0,1
41256,9701,33100,0,0,0,1
41635,9926,25053,0,0,0,1
42013,10151,18123,0,0,0,1
42384,10369,12502,0,0,0,1
42737,10577,8198,0,0,0,1
43063,10774,5112,0,0,0,1
43358,10955,3078,0,0,0,1
43620,11121,1900,0,0,0,1
43847,11268,1379,0,0,0,1
44039,11392,1328,0,0,0,1
44195,11492,1588,0,0,0,1
44318,11571,2031,0,0,0,1
44411,11631,2555,0,0,0,1
44476,11674,3095,0,0,0,1
44522,11702,3604,0,0,0,1
44552,11719,4048,0,0,0,1
44570,11728,4414,0,0,0,1
44578,11730,4700,0,0,0,1
44578,11728,4912,0,0,0,1
44571,11723,5061,0,0,0,1
44560,11716,5158,0,0,0,1
44547,11706,5215,0,0,0,1
44536,11695,5244,0,0,0,1
44530,11687,5257,0,0,0,1
44528,11683,5258,0,0,0,1
44526,11679,5247,0,0,0,1
44525,11674,5227,0,0,0,1
44526,11672,5205,0,0,0,1
44525,11670,5179,0,0,0,1
44522,11667,5150,0,0,0,1
44513,11660,5118,0,0,0,1
44496,11649,5079,0,0,0,1
44465,11632,5033,0,0,0,1
44421,11606,4974,0,0,0,1
44367,11573,4896,0,0,0,1
44300,11532,4797,0,0,0,1
44219,11483,4678,0,0,0,1
44126,11428,4547,0,0,0,1
44029,11369,4407,0,0,0,1
43930,11310,4264,0,0,0,1
43834,11252,4125,0,0,0,1
43745,11197,3996,0,0,0,1
43666,11148,3880,0,0,0,1
43600,11107,3782,0,0,0,1
43546,11076,3706,0,0,0,1
43504,11055,3656,0,0,0,1
43476,11040,3626,0,0,0,1
43463,11032,3612,0,0,0,1
43464,11030,3614,0,0,0,1
43476,11033,3630,0,0,0,1
43494,11039,3651,0,0,0,1
43515,11047,3673,0,0,0,1
43533,11059,3694,0,0,0,1
43548,11070,3708,0,0,0,1
43557,11076,3710,0,0,0,1
43560,11077,3703,0,0,0,1
43553,11073,3689,0,0,0,1
43537,11064,3667,0,0,0,1
43515,11052,3635,0,0,0,1
43488,11034,3593,0,0,0,1
43452,11009,3536,0,0,0,1
43407,10979,3464,0,0,0,1
43351,10943,3380,0,0,0,1
43286,10902,3289,0,0,0,1
43212,10856,3193,0,0,0,1
43130,10807,3090,0,0,0,1
43045,10759,2980,0,0,0,1
42961,10712,2871,0,0,0,1
42880,10667,2763,0,0,0,1
42803,10623,2652,0,0,0,1
42730,10580,2540,0,0,0,1
42658,10538,2427,0,0,0,1
42585,10494,2314,0,0,0,1
42512,10451,2201,0,0,0,1
42437,10409,2084,0,0,0,1
42359,10367,1967,0,0,0,1
42276,10321,1849,0,0,0,1
42190,10272,1728,0,0,0,1
42103,10222,1609,0,0,0,1
42017,10172,1495,0,0,0,1
41933,10123,1381,0,0,0,1
41854,10078,1270,0,0,0,1
41784,10041,1165,0,0,0,1
41725,10009,1066,0,0,0,1
41670,9977,969,0,0,0,1
41616,9944,873,0,0,0,1
41563,9910,776,0,0,0,1
41511,9874,679,0,0,0,1
41461,9839,583,0,0,0,1
41415,9805,492,0,0,0,1
41374,9773,408,0,0,0,1
41334,9743,335,0,0,0,1
41288,9714,1587,0,0,0,1
41240,9689,6212,0,0,0,1
41196,9664,13941,0,0,0,1
41157,9640,23035,0,0,0,1
41118,9615,32265,0,0,0,1
41080,9593,40837,0,0,0,1
41038,9572,48297,0,0,0,1
40997,9551,54444,0,0,0,1
40956,9533,59247,0,0,0,1
40916,9515,62793,0,0,0,1
40877,9496,65245,0,0,0,1
40838,9474,1257,0,0,0,1
40797,9451,2095,0,0,0,1
40755,9429,2407,0,0,0,1
40713,9404,2351,0,0,0,1
40668,9374,2055,0,0,0,1
40620,9345,1621,0,0,0,1
40570,9319,1127,0,0,0,1
40522,9291,625,0,0,0,1
40477,9256,150,0,0,0,1
40435,9221,65258,0,0,0,1
40392,9191,64889,0,0,0,1
40344,9163,64583,0,0,0,1
40291,9133,64337,0,0,0,1
40234,9103,64144,0,0,0,1
40174,9072,63996,0,0,0,1
40111,9039,63881,0,0,0,1
40050,9004,63790,0,0,0,1
39994,8970,63716,0,0,0,1
39945,8939,63653,0,0,0,1
39901,8909,63595,0,0,0,1
39860,8881,63541,0,0,0,1
39820,8858,63493,0,0,0,1
39787,8842,63454,0,0,0,1
39771,8835,63435,0,0,0,1
39775,8839,63448,0,0,0,1
39804,8859,63505,0,0,0,1
39872,8902,63621,0,0,0,1
39984,8971,63800,0,0,0,1
40141,9069,62730,0,0,0,1
40353,9196,58360,0,0,0,1
40620,9353,50964,0,0,0,1
40932,9536,42276,0,0,0,1
41280,9739,33512,0,0,0,1
41659,9961,25457,0,0,0,1
42062,10200,18553,0,0,0,1
42475,10446,12984,0,0,0,1
42886,10689,8757,0,0,0,1
43287,10926,5763,0,0,0,1
43666,11153,3828,0,0,0,1
44009,11361,2750,0,0,0,1
44310,11547,2330,0,0,0,1
44569,11712,2379,0,0,0,1
44789,11853,2737,0,0,0,1
44971,11971,3272,0,0,0,1
45117,12068,3882,0,0,0,1
45231,12146,4497,0,0,0,1
45315,12205,5072,0,0,0,1
45374,12248,5579,0,0,0,1
45416,12278,6006,0,0,0,1
45447,12301,6345,0,0,0,1
45469,12315,6598,0,0,0,1
45481,12321,6776,0,0,0,1
45485,12323,6893,0,0,0,1
45485,12324,6963,0,0,0,1
45480,12322,7003,0,0,0,1
45475,12320,7024,0,0,0,1
45473,12319,7030,0,0,0,1
45472,12320,7026,0,0,0,1
45472,12321,7017,0,0,0,1
45475,12324,7010,0,0,0,1
45480,12328,7007,0,0,0,1
45485,12331,7004,0,0,0,1
45489,12330,7003,0,0,0,1
45491,12326,7001,0,0,0,1
45490,12319,6992,0,0,0,1
45482,12309,6974,0,0,0,1
45463,12291,6943,0,0,0,1
45431,12266,6895,0,0,0,1
45386,12236,6828,0,0,0,1
45327,12201,6742,0,0,0,1
45254,12157,6637,0,0,0,1
45168,12106,6513,0,0,0,1
45075,12050,6375,0,0,0,1
44980,11992,6227,0,0,0,1
44886,11932,6079,0,0,0,1
44792,11872,5936,0,0,0,1
44700,11815,5806,0,0,0,1
44616,11764,5696,0,0,0,1
44545,11723,5608,0,0,0,1
44493,11694,5538,0,0,0,1
44458,11679,5488,0,0,0,1
44439,11672,5455,0,0,0,1
44432,11670,5437,0,0,0,1
44433,11670,5429,0,0,0,1
44440,11673,5429,0,0,0,1
44450,11677,5435,0,0,0,1
44460,11680,5438,0,0,0,1
44466,11680,5435,0,0,0,1
44463,11676,5425,0,0,0,1
44451,11667,5409,0,0,0,1
44430,11653,5389,0,0,0,1
44401,11636,5358,0,0,0,1
44365,11617,5314,0,0,0,1
44325,11593,5259,0,0,0,1
44277,11563,5191,0,0,0,1
44222,11528,5113,0,0,0,1
44165,11494,5030,0,0,0,1
44106,11460,4942,0,0,0,1
44046,11423,4847,0,0,0,1
43984,11385,4746,0,0,0,1
43923,11348,4641,0,0,0,1
43858,11308,4535,0,0,0,1
43789,11268,4429,0,0,0,1
43719,11226,4318,0,0,0,1
43646,11182,4198,0,0,0,1
43565,11133,4074,0,0,0,1
43480,11081,3949,0,0,0,1
43393,11030,3825,0,0,0,1
43305,10980,3699,0,0,0,1
43217,10928,3572,0,0,0,1
43132,10877,3445,0,0,0,1
43050,10829,3317,0,0,0,1
42972,10780,3189,0,0,0,1
42893,10730,3063,0,0,0,1
42809,10680,2939,0,0,0,1
42726,10631,2817,0,0,0,1
42650,10587,2697,0,0,0,1
42578,10545,2579,0,0,0,1
42507,10506,2468,0,0,0,1
42444,10471,2363,0,0,0,1
42387,10439,2265,0,0,0,1
42332,10404,2173,0,0,0,1
42276,10367,2088,0,0,0,1
42220,10332,2008,0,0,0,1
42165,10301,1935,0,0,0,1
42112,10270,1866,0,0,0,1
42063,10240,1798,0,0,0,1
42016,10213,1731,0,0,0,1
41971,10189,1669,0,0,0,1
41931,10164,1610,0,0,0,1
41894,10139,1551,0,0,0,1
41858,10115,1492,0,0,0,1
41823,10094,1433,0,0,0,1
41787,10075,1373,0,0,0,1
41749,10055,1313,0,0,0,1
41710,10035,1248,0,0,0,1
41669,10011,1179,0,0,0,1
41625,9982,1109,0,0,0,1
41579,9952,1038,0,0,0,1
41531,9922,965,0,0,0,1
41481,9893,890,0,0,0,1
41435,9867,817,0,0,0,1
41390,9841,740,0,0,0,1
41344,9813,658,0,0,0,1
41300,9783,574,0,0,0,1
41255,9750,487,0,0,0,1
41208,9717,400,0,0,0,1
41160,9687,1630,0,0,0,1
41108,9657,6229,0,0,0,1
41051,9625,13929,0,0,0,1
40994,9593,22998,0,0,0,1
40934,9561,32207,0,0,0,1
40869,9526,40755,0,0,0,1
40801,9489,48185,0,0,0,1
40735,9453,54297,0,0,0,1
40671,9419,59064,0,0,0,1
40611,9388,62577,0,0,0,1
40553,9358,64995,0,0,0,1
40495,9330,976,0,0,0,1
40438,9302,1789,0,0,0,1
40382,9272,2078,0,0,0,1
40332,9243,2007,0,0,0,1
40298,9221,1720,0,0,0,1
40282,9212,1323,0,0,0,1
40288,9213,899,0,0,0,1
40325,9231,516,0,0,0,1
40398,9272,64440,0,0,0,1
40515,9339,59580,0,0,0,1
40679,9431,51757,0,0,0,1
40894,9555,42712,0,0,0,1
41162,9712,33661,0,0,0,1
41476,9897,25391,0,0,0,1
41830,10107,18339,0,0,0,1
42215,10338,12684,0,0,0,1
42622,10583,8430,0,0,0,1
43039,10836,5464,0,0,0,1
43453,11088,3601,0,0,0,1
43855,11333,2633,0,0,0,1
44238,11565,2349,0,0,0,1
44591,11780,2548,0,0,0,1
44903,11971,3057,0,0,0,1
45175,12139,3739,0,0,0,1
45410,12285,4489,0,0,0,1
45602,12408,5232,0,0,0,1
45753,12508,5916,0,0,0,1
45873,12590,6511,0,0,0,1
45967,12653,7000,0,0,0,1
46033,12698,7385,0,0,0,1
46075,12731,7675,0,0,0,1
46100,12755,7884,0,0,0,1
46115,12774,8028,0,0,0,1
46121,12784,8125,0,0,0,1
46120,12787,8183,0,0,0,1
46114,12785,8209,0,0,0,1
46104,12781,8214,0,0,0,1
46095,12776,8207,0,0,0,1
46090,12772,8195,0,0,0,1
46088,12770,8182,0,0,0,1
46085,12769,8171,0,0,0,1
46084,12767,8162,0,0,0,1
46088,12770,8157,0,0,0,1
46096,12775,8157,0,0,0,1
46109,12780,8160,0,0,0,1
46124,12784,8162,0,0,0,1
46135,12787,8160,0,0,0,1
46139,12788,8152,0,0,0,1
46132,12785,8139,0,0,0,1
46112,12773,8115,0,0,0,1
46079,12752,8071,0,0,0,1
46033,12725,8002,0,0,0,1
45972,12688,7905,0,0,0,1
45893,12640,7784,0,0,0,1
45801,12586,7650,0,0,0,1
45704,12529,7517,0,0,0,1
45610,12473,7389,0,0,0,1
45522,12418,7267,0,0,0,1
45442,12368,7151,0,0,0,1
45373,12327,7049,0,0,0,1
45315,12290,6963,0,0,0,1
45269,12259,6895,0,0,0,1
45237,12234,6843,0,0,0,1
45217,12216,6803,0,0,0,1
45204,12202,6777,0,0,0,1
45195,12191,6760,0,0,0,1
45192,12188,6749,0,0,0,1
45194,12192,6747,0,0,0,1
45197,12198,6750,0,0,0,1
45197,12200,6751,0,0,0,1
45195,12200,6746,0,0,0,1
45186,12196,6734,0,0,0,1
45169,12185,6713,0,0,0,1
45146,12170,6679,0,0,0,1
45122,12154,6633,0,0,0,1
45099,12137,6581,0,0,0,1
45073,12116,6523,0,0,0,1
45038,12091,6452,0,0,0,1
44995,12061,6370,0,0,0,1
44948,12027,6278,0,0,0,1
44896,11990,6183,0,0,0,1
44835,11951,6085,0,0,0,1
44765,11911,5983,0,0,0,1
44691,11870,5876,0,0,0,1
44615,11823,5764,0,0,0,1
44536,11776,5649,0,0,0,1
44454,11731,5532,0,0,0,1
44369,11684,5414,0,0,0,1
44282,11637,5293,0,0,0,1
44196,11590,5168,0,0,0,1
44115,11547,5046,0,0,0,1
44036,11505,4925,0,0,0,1
43956,11458,4799,0,0,0,1
43875,11408,4669,0,0,0,1
43794,11355,4538,0,0,0,1
43714,11301,4408,0,0,0,1
43634,11246,4277,0,0,0,1
43553,11194,4149,0,0,0,1
43474,11146,4027,0,0,0,1
43399,11101,3909,0,0,0,1
43325,11056,3796,0,0,0,1
43251,11015,3686,0,0,0,1
43176,10975,3577,0,0,0,1
43104,10936,3471,0,0,0,1
43034,10896,3367,0,0,0,1
42967,10856,3267,0,0,0,1
42905,10820,3176,0,0,0,1
42843,10785,3091,0,0,0,1
42780,10746,3006,0,0,0,1
42718,10708,2919,0,0,0,1
42661,10673,2831,0,0,0,1
42604,10638,2744,0,0,0,1
42548,10601,2660,0,0,0,1
42497,10570,2582,0,0,0,1
42450,10543,2509,0,0,0,1
42408,10516,2437,0,0,0,1
42367,10492,2362,0,0,0,1
42328,10468,2287,0,0,0,1
42287,10445,2214,0,0,0,1
42243,10419,2145,0,0,0,1
42196,10389,2077,0,0,0,1
42146,10356,2010,0,0,0,1
42095,10324,1941,0,0,0,1
42044,10293,1869,0,0,0,1
41992,10262,1791,0,0,0,1
41942,10232,1710,0,0,0,1
41896,10201,1624,0,0,0,1
41847,10169,1535,0,0,0,1
41795,10134,1443,0,0,0,1
41739,10100,1348,0,0,0,1
41681,10067,1252,0,0,0,1
41623,10033,1160,0,0,0,1
41561,9999,1070,0,0,0,1
41495,9966,979,0,0,0,1
41427,9933,886,0,0,0,1
41359,9898,788,0,0,0,1
41288,9861,683,0,0,0,1
41213,9824,574,0,0,0,1
41136,9787,466,0,0,0,1
41061,9750,1681,0,0,0,1
40993,9714,6270,0,0,0,1
40932,9679,13959,0,0,0,1
40875,9642,23010,0,0,0,1
40822,9605,32207,0,0,0,1
40773,9573,40758,0,0,0,1
40733,9549,48208,0,0,0,1
40708,9538,53047,0,0,0,1
40707,9541,53212,0,0,0,1
40739,9562,49072,0,0,0,1
40808,9601,42534,0,0,0,1
40918,9663,35019,0,0,0,1
41072,9752,27523,0,0,0,1
41278,9872,20690,0,0,0,1
41536,10024,14886,0,0,0,1
41842,10205,10260,0,0,0,1
42188,10408,6809,0,0,0,1
42564,10630,4437,0,0,0,1
42961,10866,2998,0,0,0,1
43369,11108,2321,0,0,0,1
43776,11353,2228,0,0,0,1
44172,11594,2549,0,0,0,1
44545,11823,3138,0,0,0,1
44882,12033,3873,0,0,0,1
45180,12219,4658,0,0,0,1
45439,12386,5428,0,0,0,1
45658,12532,6136,0,0,0,1
45835,12655,6754,0,0,0,1
45977,12753,7271,0,0,0,1
46090,12831,7684,0,0,0,1
46176,12889,8001,0,0,0,1
46239,12929,8234,0,0,0,1
46282,12954,8397,0,0,0,1
46309,12970,8503,0,0,0,1
46321,12979,8566,0,0,0,1
46321,12983,8597,0,0,0,1
46314,12983,8600,0,0,0,1
46304,12982,8590,0,0,0,1
46293,12981,8579,0,0,0,1
46282,12980,8567,0,0,0,1
46272,12978,8550,0,0,0,1
46263,12976,8533,0,0,0,1
46254,12977,8519,0,0,0,1
46246,12977,8508,0,0,0,1
46241,12976,8500,0,0,0,1
46237,12974,8492,0,0,0,1
46233,12969,8485,0,0,0,1
46226,12959,8478,0,0,0,1
46216,12947,8464,0,0,0,1
46201,12934,8442,0,0,0,1
46174,12917,8408,0,0,0,1
46129,12893,8355,0,0,0,1
46069,12859,8281,0,0,0,1
45999,12818,8189,0,0,0,1
45922,12770,8078,0,0,0,1
45838,12715,7951,0,0,0,1
45749,12656,7813,0,0,0,1
45659,12598,7674,0,0,0,1
45572,12542,7538,0,0,0,1
45493,12490,7409,0,0,0,1
45424,12444,7289,0,0,0,1
45366,12403,7179,0,0,0,1
45312,12367,7085,0,0,0,1
45265,12336,7008,0,0,0,1
45230,12317,6950,0,0,0,1
45208,12304,6909,0,0,0,1
45194,12294,6884,0,0,0,1
45187,12289,6873,0,0,0,1
45187,12293,6874,0,0,0,1
45190,12300,6878,0,0,0,1
45191,12304,6877,0,0,0,1
45188,12305,6869,0,0,0,1
45182,12303,6858,0,0,0,1
45171,12296,6845,0,0,0,1
45155,12285,6822,0,0,0,1
45133,12268,6786,0,0,0,1
45107,12248,6739,0,0,0,1
45077,12225,6683,0,0,0,1
45036,12196,6614,0,0,0,1
44984,12162,6532,0,0,0,1
44927,12127,6442,0,0,0,1
44866,12089,6345,0,0,0,1
44800,12049,6243,0,0,0,1
44729,12008,6139,0,0,0,1
44652,11964,6035,0,0,0,1
44570,11919,5928,0,0,0,1
44485,11870,5814,0,0,0,1
44398,11820,5689,0,0,0,1
44308,11769,5553,0,0,0,1
44215,11716,5413,0,0,0,1
44120,11661,5275,0,0,0,1
44026,11604,5135,0,0,0,1
43937,11547,4994,0,0,0,1
43849,11488,4852,0,0,0,1
43761,11431,4710,0,0,0,1
43675,11379,4570,0,0,0,1
43590,11325,4433,0,0,0,1
43504,11267,4296,0,0,0,1
43419,11209,4160,0,0,0,1
43335,11155,4031,0,0,0,1
43251,11102,3907,0,0,0,1
43164,11050,3785,0,0,0,1
43076,11001,3667,0,0,0,1
42993,10956,3550,0,0,0,1
42916,10912,3432,0,0,0,1
42839,10868,3315,0,0,0,1
42762,10824,3199,0,0,0,1
42690,10782,3086,0,0,0,1
42622,10738,2979,0,0,0,1
42554,10693,2880,0,0,0,1
42492,10651,2791,0,0,0,1
42439,10617,2710,0,0,0,1
42390,10589,2629,0,0,0,1
42342,10562,2548,0,0,0,1
42297,10537,2467,0,0,0,1
42256,10516,2390,0,0,0,1
42215,10494,2317,0,0,0,1
42171,10465,2245,0,0,0,1
42123,10431,2171,0,0,0,1
42075,10396,2097,0,0,0,1
42028,10363,2022,0,0,0,1
41980,10332,1942,0,0,0,1
41930,10301,1857,0,0,0,1
41876,10272,1771,0,0,0,1
41822,10239,1684,0,0,0,1
41766,10203,1595,0,0,0,1
41710,10166,1506,0,0,0,1
41653,10132,1416,0,0,0,1
41591,10096,1325,0,0,0,1
41524,10060,1233,0,0,0,1
41456,10028,1141,0,0,0,1
41387,9996,1048,0,0,0,1
41318,9960,952,0,0,0,1
41247,9920,853,0,0,0,1
41172,9878,750,0,0,0,1
41097,9839,644,0,0,0,1
41020,9801,1851,0,0,0,1
40943,9762,5111,0,0,0,1
40866,9722,9421,0,0,0,1
40790,9680,15365,0,0,0,1
40717,9636,23185,0,0,0,1
40646,9594,31569,0,0,0,1
40573,9553,39633,0,0,0,1
40499,9511,46831,0,0,0,1
40420,9468,52889,0,0,0,1
40338,9427,57727,0,0,0,1
40263,9389,61390,0,0,0,1
40201,9354,64003,0,0,0,1
40154,9327,202,0,0,0,1
40134,9315,1253,0,0,0,1
40147,9322,485,0,0,0,1
40197,9351,61545,0,0,0,1
40287,9405,53768,0,0,0,1
40424,9486,44536,0,0,0,1
40608,9598,35157,0,0,0,1
40840,9736,26486,0,0,0,1
41116,9899,19015,0,0,0,1
41433,10083,12967,0,0,0,1
41787,10291,8371,0,0,0,1
42169,10515,5123,0,0,0,1
42563,10749,3041,0,0,0,1
42954,10985,1910,0,0,0,1
43330,11217,1517,0,0,0,1
43687,11438,1658,0,0,0,1
44017,11640,2154,0,0,0,1
44315,11823,2857,0,0,0,1
44581,11986,3650,0,0,0,1
44810,12129,4450,0,0,0,1
44998,12248,5196,0,0,0,1
45145,12345,5848,0,0,0,1
45257,12419,6389,0,0,0,1
45337,12470,6817,0,0,0,1
45386,12502,7136,0,0,0,1
45411,12520,7357,0,0,0,1
45416,12527,7496,0,0,0,1
45404,12524,7568,0,0,0,1
45379,12512,7584,0,0,0,1
45345,12493,7559,0,0,0,1
45308,12473,7508,0,0,0,1
45268,12452,7445,0,0,0,1
45230,12429,7372,0,0,0,1
45196,12406,7298,0,0,0,1
45164,12382,7228,0,0,0,1
45136,12361,7168,0,0,0,1
45111,12345,7116,0,0,0,1
45090,12333,7070,0,0,0,1
45067,12323,7030,0,0,0,1
45043,12314,6992,0,0,0,1
45017,12303,6951,0,0,0,1
44987,12290,6903,0,0,0,1
44951,12270,6850,0,0,0,1
44901,12242,6783,0,0,0,1
44837,12205,6697,0,0,0,1
44763,12161,6595,0,0,0,1
44675,12111,6481,0,0,0,1
44575,12053,6353,0,0,0,1
44468,11990,6210,0,0,0,1
44359,11925,6052,0,0,0,1
44252,11860,5891,0,0,0,1
44154,11799,5738,0,0,0,1
44065,11744,5597,0,0,0,1
43986,11695,5472,0,0,0,1
43920,11652,5366,0,0,0,1
43865,11616,5279,0,0,0,1
43818,11589,5211,0,0,0,1
43780,11571,5162,0,0,0,1
43755,11557,5129,0,0,0,1
43738,11546,5108,0,0,0,1
43728,11542,5102,0,0,0,1
43725,11541,5110,0,0,0,1
43728,11543,5126,0,0,0,1
43735,11544,5144,0,0,0,1
43741,11544,5156,0,0,0,1
43739,11542,5158,0,0,0,1
43727,11534,5150,0,0,0,1
43704,11521,5123,0,0,0,1
43673,11505,5079,0,0,0,1
43635,11486,5025,0,0,0,1
43593,11465,4964,0,0,0,1
43545,11441,4893,0,0,0,1
43492,11413,4812,0,0,0,1
43436,11382,4724,0,0,0,1
43374,11346,4631,0,0,0,1
43309,11306,4530,0,0,0,1
43243,11265,4422,0,0,0,1
43175,11221,4309,0,0,0,1
43102,11174,4192,0,0,0,1
43026,11128,4071,0,0,0,1
42950,11082,3948,0,0,0,1
42868,11033,3822,0,0,0,1
42775,10978,3692,0,0,0,1
42674,10919,3558,0,0,0,1
42571,10859,3419,0,0,0,1
42468,10801,3277,0,0,0,1
42368,10743,3134,0,0,0,1
42270,10685,2990,0,0,0,1
42170,10625,2845,0,0,0,1
42069,10568,2704,0,0,0,1
41973,10514,2567,0,0,0,1
41882,10464,2431,0,0,0,1
41797,10416,2295,0,0,0,1
41717,10368,2159,0,0,0,1
41635,10319,2024,0,0,0,1
41554,10272,1894,0,0,0,1
41477,10228,1774,0,0,0,1
41401,10186,1660,0,0,0,1
41325,10148,1553,0,0,0,1
41248,10112,1453,0,0,0,1
41176,10078,1357,0,0,0,1
41111,10045,1264,0,0,0,1
41051,10010,1173,0,0,0,1
40992,9977,1084,0,0,0,1
40937,9945,992,0,0,0,1
40887,9914,896,0,0,0,1
40839,9881,800,0,0,0,1
40790,9849,711,0,0,0,1
40739,9817,631,0,0,0,1
40681,9780,552,0,0,0,1
40617,9741,1782,0,0,0,1
40555,9705,5062,0,0,0,1
40496,9672,9391,0,0,0,1
40436,9641,15357,0,0,0,1
40372,9609,23200,0,0,0,1
40306,9577,31608,0,0,0,1
40240,9544,39699,0,0,0,1
40175,9509,46930,0,0,0,1
40109,9474,53018,0,0,0,1
40044,9439,57878,0,0,0,1
39982,9404,61555,0,0,0,1
39918,9369,64166,0,0,0,1
39852,9334,337,0,0,0,1
39787,9301,1323,0,0,0,1
39724,9268,1764,0,0,0,1
39662,9232,1810,0,0,0,1
39597,9194,1587,0,0,0,1
39530,9154,1200,0,0,0,1
39463,9117,732,0,0,0,1
39394,9080,239,0,0,0,1
39322,9041,65293,0,0,0,1
39252,9001,64847,0,0,0,1
39182,8959,64456,0,0,0,1
39113,8916,64126,0,0,0,1
39050,8876,63859,0,0,0,1
38997,8844,63657,0,0,0,1
38964,8825,63523,0,0,0,1
38961,8822,63462,0,0,0,1
38993,8838,63479,0,0,0,1
39067,8879,63577,0,0,0,1
39187,8949,62440,0,0,0,1
39354,9048,58013,0,0,0,1
39570,9176,50559,0,0,0,1
39833,9330,41814,0,0,0,1
40135,9506,32995,0,0,0,1
40469,9702,24888,0,0,0,1
40826,9911,17936,0,0,0,1
41199,10130,12329,0,0,0,1
41575,10351,8072,0,0,0,1
41941,10572,5055,0,0,0,1
42289,10788,3108,0,0,0,1
42613,10991,2028,0,0,0,1
42909,11174,1612,0,0,0,1
43171,11334,1668,0,0,0,1
43399,11472,2033,0,0,0,1
43592,11591,2581,0,0,0,1
43752,11689,3207,0,0,0,1
43881,11770,3838,0,0,0,1
43984,11835,4425,0,0,0,1
44064,11885,4940,0,0,0,1
44120,11920,5366,0,0,0,1
44153,11942,5702,0,0,0,1
44167,11956,5950,0,0,0,1
44169,11962,6124,0,0,0,1
44161,11962,6236,0,0,0,1
44146,11957,6297,0,0,0,1
44127,11951,6320,0,0,0,1
44106,11945,6318,0,0,0,1
44087,11939,6299,0,0,0,1
44072,11934,6268,0,0,0,1
44062,11932,6234,0,0,0,1
44054,11930,6200,0,0,0,1
44045,11928,6166,0,0,0,1
44036,11925,6130,0,0,0,1
44023,11919,6089,0,0,0,1
44005,11905,6043,0,0,0,1
43977,11884,5993,0,0,0,1
43937,11859,5934,0,0,0,1
43885,11828,5855,0,0,0,1
43819,11786,5756,0,0,0,1
43738,11735,5638,0,0,0,1
43647,11680,5500,0,0,0,1
43545,11619,5351,0,0,0,1
43437,11556,5199,0,0,0,1
43329,11492,5047,0,0,0,1
43224,11431,4896,0,0,0,1
43124,11374,4751,0,0,0,1
43033,11321,4618,0,0,0,1
42955,11273,4503,0,0,0,1
42892,11234,4407,0,0,0,1
42844,11207,4333,0,0,0,1
42812,11190,4285,0,0,0,1
42798,11181,4257,0,0,0,1
42798,11181,4249,0,0,0,1
42808,11186,4256,0,0,0,1
42822,11193,4272,0,0,0,1
42839,11201,4297,0,0,0,1
42856,11213,4330,0,0,0,1
42877,11226,4363,0,0,0,1
42894,11236,4392,0,0,0,1
42905,11241,4412,0,0,0,1
42905,11242,4414,0,0,0,1
42894,11238,4398,0,0,0,1
42876,11229,4369,0,0,0,1
42851,11217,4331,0,0,0,1
42819,11201,4280,0,0,0,1
42779,11179,4215,0,0,0,1
42732,11147,4139,0,0,0,1
42676,11109,4055,0,0,0,1
42613,11069,3964,0,0,0,1
42546,11029,3869,0,0,0,1
42474,10987,3768,0,0,0,1
42396,10944,3663,0,0,0,1
42315,10899,3556,0,0,0,1
42233,10853,3443,0,0,0,1
42150,10807,3320,0,0,0,1
42065,10761,3190,0,0,0,1
41978,10714,3056,0,0,0,1
41889,10662,2916,0,0,0,1
41799,10606,2773,0,0,0,1
41707,10547,2630,0,0,0,1
41614,10487,2489,0,0,0,1
41521,10426,2350,0,0,0,1
41427,10367,2211,0,0,0,1
41336,10311,2074,0,0,0,1
41251,10257,1943,0,0,0,1
41175,10209,1819,0,0,0,1
41105,10165,1700,0,0,0,1
41041,10127,1584,0,0,0,1
40980,10095,1472,0,0,0,1
40920,10065,1364,0,0,0,1
40859,10035,1261,0,0,0,1
40804,10007,1165,0,0,0,1
40751,9978,1073,0,0,0,1
40699,9947,985,0,0,0,1
40649,9916,902,0,0,0,1
40601,9887,824,0,0,0,1
40553,9861,750,0,0,0,1
40503,9836,682,0,0,0,1
40453,9811,616,0,0,0,1
40407,9789,550,0,0,0,1
40362,9767,486,0,0,0,1
40318,9744,422,0,0,0,1
40272,9718,1668,0,0,0,1
40228,9691,4966,0,0,0,1
40189,9665,9316,0,0,0,1
40150,9640,15304,0,0,0,1
40108,9615,23170,0,0,0,1
40066,9591,31600,0,0,0,1
40025,9567,39708,0,0,0,1
39984,9541,46952,0,0,0,1
39947,9514,53056,0,0,0,1
39911,9488,57932,0,0,0,1
39870,9460,61622,0,0,0,1
39822,9430,64249,0,0,0,1
39772,9401,445,0,0,0,1
39722,9375,1454,0,0,0,1
39671,9349,1912,0,0,0,1
39616,9323,1974,0,0,0,1
39562,9300,1771,0,0,0,1
39511,9280,1409,0,0,0,1
39460,9258,970,0,0,0,1
39407,9232,507,0,0,0,1
39354,9201,58,0,0,0,1
39309,9170,65184,0,0,0,1
39270,9141,64834,0,0,0,1
39240,9118,64558,0,0,0,1
