green_channel,red_channel,ir_channel,Anomaly_ch0
11100,52090,28106,0
11156,52133,28207,0
11201,52167,28295,0
11240,52196,28373,0
11275,52223,28445,0
11305,52246,28508,0
11331,52267,28561,0
11358,52288,28607,0
11384,52309,28648,0
11406,52327,28681,0
11425,52342,28703,0
11445,52356,28722,0
11463,52367,28742,0
11477,52378,28762,0
11491,52393,28783,0
11508,52413,28811,0
11529,52437,28848,0
11553,52463,28890,0
11584,52492,28936,0
11622,52522,28988,0
11656,52551,29041,0
11683,52577,29091,0
11707,52601,29136,0
11731,52624,29182,0
11754,52645,29228,0
11777,52663,29270,0
11803,52683,29308,0
11829,52705,29342,0
11850,52726,29371,0
11867,52739,29389,0
11879,52745,29397,0
11889,52747,29400,0
11895,52747,29400,0
11898,52747,29398,0
11900,52745,29394,0
11903,52745,29393,0
11906,52747,29393,0
11908,52750,29392,0
11913,52753,29387,0
11920,52752,29384,0
11923,52748,29381,0
11923,52742,29382,0
11924,52741,29390,0
11930,52746,29408,0
11939,52756,29429,0
11951,52771,29447,0
11965,52786,29461,0
11980,52801,29477,0
11992,52812,29492,0
11999,52819,29500,0
12005,52826,29507,0
12013,52832,29518,0
12019,52836,29529,0
12023,52838,29537,0
12025,52843,29543,0
12028,52847,29550,0
12028,52846,29552,0
12027,52845,29547,0
12027,52845,29539,0
12024,52844,29527,0
12017,52836,29510,0
12006,52822,29487,0
11992,52806,29462,0
11972,52790,29434,0
11952,52772,29407,0
11937,52759,29386,0
11926,52752,29370,0
11916,52746,29356,0
11905,52741,29338,0
11894,52736,29317,0
11881,52732,29298,0
11864,52724,29278,0
11842,52712,29255,0
11818,52701,29231,0
11796,52692,29208,0
11773,52686,29185,0
11752,52681,29163,0
11736,52679,29143,0
11725,52675,29124,0
11714,52666,29102,0
11702,52654,29077,0
11692,52643,29050,0
11681,52632,29025,0
11667,52620,29001,0
11653,52607,28979,0
11640,52595,28962,0
11628,52587,28953,0
11617,52583,28943,0
11607,52579,28928,0
11597,52576,28910,0
11584,52571,28891,0
11569,52564,28871,0
11553,52554,28845,0
11538,52540,28817,0
11522,52527,28792,0
11505,52515,28769,0
11489,52505,28746,0
11476,52497,28726,0
11465,52489,28709,0
11451,52479,28688,0
11440,52468,28663,0
11429,52460,28637,0
11417,52451,28613,0
11402,52442,28586,0
11386,52435,28556,0
11369,52428,28526,0
11346,52416,28496,0
11319,52401,28464,0
11294,52388,28431,0
11274,52377,28399,0
11254,52368,28369,0
11238,52361,28342,0
11228,52352,28320,0
11219,52336,28297,0
11200,52315,28265,0
11170,52291,28225,0
11135,52266,28187,0
11101,52244,28156,0
11070,52226,28131,0
11049,52211,28114,0
11040,52203,28108,0
11039,52203,28120,0
11048,52213,28147,0
11068,52230,28186,0
11101,52257,28237,0
11143,52293,28305,0
11190,52332,28388,0
11241,52374,28481,0
11297,52419,28583,0
11360,52470,28697,0
11426,52526,28817,0
11495,52584,28939,0
11568,52647,29061,0
11641,52711,29183,0
11713,52773,29299,0
11781,52833,29407,0
11844,52890,29509,0
11898,52938,29603,0
11942,52975,29684,0
11974,53007,29753,0
11998,53034,29816,0
12012,53056,29874,0
12018,53071,29921,0
12020,53084,29959,0
12023,53096,29993,0
12027,53108,30023,0
12032,53118,30047,0
12043,53128,30066,0
12061,53137,30082,0
12078,53148,30097,0
12090,53160,30110,0
12105,53172,30122,0
12121,53182,30137,0
12139,53189,30154,0
12157,53193,30173,0
12177,53198,30192,0
12201,53208,30214,0
12228,53222,30238,0
12261,53241,30259,0
12294,53262,30283,0
12320,53281,30310,0
12338,53293,30338,0
12348,53303,30359,0
12355,53312,30378,0
12359,53321,30397,0
12358,53330,30412,0
12351,53335,30424,0
12344,53338,30432,0
12336,53343,30439,0
12327,53348,30442,0
12315,53351,30439,0
12300,53350,30427,0
12282,53347,30415,0
12265,53345,30406,0
12256,53345,30400,0
12257,53347,30399,0
12263,53350,30406,0
12269,53352,30415,0
12275,53353,30422,0
12279,53355,30430,0
12276,53358,30439,0
12269,53362,30449,0
12264,53370,30459,0
12260,53379,30473,0
12253,53385,30487,0
12247,53390,30499,0
12245,53397,30508,0
12244,53404,30517,0
12241,53404,30526,0
12234,53397,30528,0
12225,53388,30524,0
12215,53381,30519,0
12201,53373,30513,0
12186,53365,30506,0
12176,53359,30498,0
12168,53354,30489,0
12157,53347,30471,0
12140,53337,30443,0
12120,53326,30411,0
12099,53317,30381,0
12075,53307,30350,0
12052,53298,30317,0
12031,53293,30285,0
12009,53289,30258,0
11983,53283,30231,0
11956,53274,30199,0
11930,53263,30168,0
11907,53252,30140,0
11885,53241,30112,0
11865,53230,30080,0
11847,53216,30050,0
11829,53199,30024,0
11812,53183,30002,0
11797,53169,29980,0
11782,53156,29959,0
11761,53141,29936,0
11735,53126,29908,0
11709,53112,29877,0
11683,53103,29849,0
11659,53101,29829,0
11638,53101,29812,0
11621,53101,29793,0
11608,53098,29774,0
11595,53093,29754,0
11581,53081,29728,0
11566,53065,29698,0
11547,53047,29665,0
11521,53026,29629,0
11491,53002,29592,0
11463,52981,29560,0
11436,52965,29534,0
11408,52950,29507,0
11378,52931,29476,0
11349,52909,29443,0
11322,52887,29408,0
11295,52864,29371,0
11270,52844,29329,0
11246,52828,29285,0
11220,52813,29246,0
11191,52798,29214,0
11163,52784,29184,0
11142,52774,29159,0
11127,52769,29139,0
11109,52767,29118,0
11089,52764,29090,0
11067,52759,29056,0
11041,52751,29022,0
11013,52737,28988,0
10988,52719,28953,0
10964,52702,28921,0
10941,52685,28892,0
10918,52670,28859,0
10894,52655,28820,0
10871,52638,28783,0
10848,52619,28752,0
10821,52599,28722,0
10793,52576,28692,0
10765,52557,28666,0
10742,52544,28651,0
10729,52538,28648,0
10730,52539,28659,0
10744,52551,28685,0
10767,52569,28730,0
10800,52595,28789,0
10843,52627,28861,0
10899,52666,28946,0
10960,52709,29044,0
11026,52754,29150,0
11097,52804,29263,0
11170,52856,29383,0
11238,52908,29501,0
11302,52959,29610,0
11362,53007,29712,0
11418,53052,29812,0
11466,53092,29908,0
11510,53129,29994,0
11554,53168,30073,0
11592,53207,30145,0
11618,53238,30203,0
11635,53259,30243,0
11650,53274,30272,0
11664,53286,30295,0
11677,53296,30315,0
11686,53306,30329,0
11694,53318,30342,0
11705,53331,30357,0
11716,53342,30372,0
11730,53350,30386,0
11748,53359,30404,0
11764,53366,30425,0
11773,53365,30444,0
11776,53358,30458,0
11780,53352,30472,0
11785,53353,30489,0
11791,53359,30508,0
11801,53368,30528,0
11816,53377,30550,0
11831,53387,30575,0
11842,53393,30596,0
11850,53398,30610,0
11855,53404,30621,0
11857,53410,30630,0
11855,53413,30634,0
11851,53417,30632,0
11848,53424,30628,0
11845,53429,30627,0
11840,53430,30623,0
11837,53429,30615,0
11834,53429,30606,0
11830,53426,30592,0
11821,53415,30573,0
11811,53399,30554,0
11806,53388,30543,0
11801,53384,30539,0
11797,53385,30538,0
11796,53389,30543,0
11799,53397,30553,0
11805,53403,30565,0
11811,53405,30571,0
11815,53404,30570,0
11816,53402,30567,0
11813,53398,30567,0
11812,53393,30568,0
11814,53392,30573,0
11819,53394,30581,0
11820,53398,30587,0
11818,53401,30588,0
11812,53402,30586,0
11803,53400,30581,0
11792,53394,30569,0
11779,53386,30552,0
11765,53377,30535,0
11747,53369,30521,0
11725,53363,30503,0
11704,53356,30483,0
11688,53348,30462,0
11672,53338,30438,0
11652,53325,30407,0
11628,53306,30369,0
11604,53284,30332,0
11578,53261,30299,0
11554,53238,30267,0
11534,53219,30234,0
11516,53204,30206,0
11497,53195,30182,0
11477,53191,30158,0
11462,53190,30136,0
11454,53188,30115,0
11448,53178,30087,0
11439,53162,30049,0
11427,53145,30006,0
11413,53129,29968,0
11398,53113,29933,0
11381,53096,29899,0
11364,53079,29869,0
11350,53065,29848,0
11337,53053,29829,0
11322,53036,29805,0
11306,53016,29775,0
11286,52991,29739,0
11261,52961,29694,0
11232,52929,29644,0
11202,52899,29595,0
11176,52876,29553,0
11157,52858,29517,0
11143,52840,29481,0
11133,52824,29448,0
11124,52812,29418,0
11115,52799,29386,0
11101,52785,29350,0
11083,52768,29315,0
11060,52751,29281,0
11032,52732,29245,0
11003,52712,29206,0
10972,52694,29167,0
10942,52676,29130,0
10913,52658,29093,0
10891,52641,29056,0
10875,52624,29020,0
10861,52606,28987,0
10842,52585,28953,0
10821,52565,28917,0
10800,52546,28883,0
10774,52529,28850,0
10745,52510,28817,0
10720,52493,28789,0
10702,52480,28772,0
10691,52475,28766,0
10686,52477,28765,0
10689,52487,28776,0
10701,52506,28800,0
10720,52532,28836,0
10747,52564,28879,0
10782,52601,28932,0
10822,52641,28999,0
10868,52686,29081,0
10922,52734,29175,0
10985,52786,29279,0
11053,52843,29393,0
11123,52900,29510,0
11197,52959,29621,0
11276,53019,29730,0
11357,53079,29843,0
11432,53132,29949,0
11501,53177,30042,0
11561,53217,30126,0
11610,53251,30202,0
11648,53275,30266,0
11678,53292,30319,0
11707,53307,30363,0
11733,53324,30403,0
11756,53340,30436,0
11777,53354,30459,0
11796,53368,30474,0
11813,53381,30481,0
11826,53390,30479,0
11839,53397,30472,0
11851,53405,30468,0
11861,53409,30465,0
11871,53410,30464,0
11884,53410,30468,0
11901,53413,30479,0
11917,53420,30497,0
11934,53427,30520,0
11954,53435,30547,0
11976,53447,30577,0
11995,53460,30606,0
12010,53469,30630,0
12024,53472,30646,0
12038,53472,30659,0
12048,53471,30671,0
12054,53472,30680,0
12058,53476,30687,0
12058,53481,30694,0
12055,53486,30698,0
12052,53490,30695,0
12050,53493,30687,0
12048,53498,30681,0
12044,53501,30673,0
12038,53500,30660,0
12034,53497,30646,0
12030,53495,30638,0
12024,53491,30635,0
12021,53486,30632,0
12021,53482,30632,0
12022,53479,30636,0
12023,53476,30643,0
12025,53472,30648,0
12028,53467,30653,0
12029,53458,30652,0
12027,53447,30646,0
12022,53438,30639,0
12019,53432,30637,0
12015,53429,30639,0
12008,53427,30641,0
12003,53428,30640,0
12001,53436,30636,0
11999,53446,30627,0
11993,53452,30611,0
11985,53454,30591,0
11976,53455,30573,0
11962,53454,30555,0
11945,53447,30535,0
11932,53438,30513,0
11923,53427,30490,0
11914,53414,30467,0
11904,53401,30443,0
11899,53391,30420,0
11896,53382,30399,0
11889,53370,30374,0
11876,53354,30345,0
11863,53338,30317,0
11850,53326,30293,0
11835,53316,30267,0
11821,53309,30238,0
11811,53303,30212,0
11805,53298,30190,0
11802,53293,30171,0
11801,53288,30150,0
11799,53283,30125,0
11792,53279,30102,0
11781,53275,30078,0
11768,53273,30054,0
11754,53273,30030,0
11740,53274,30010,0
11724,53272,29991,0
11710,53267,29971,0
11697,53261,29949,0
11684,53251,29924,0
11667,53236,29892,0
11646,53215,29855,0
11626,53194,29820,0
11608,53172,29787,0
11589,53151,29757,0
11573,53135,29730,0
11562,53127,29708,0
11557,53125,29691,0
11553,53125,29674,0
11549,53123,29652,0
11540,53117,29627,0
11524,53108,29596,0
11501,53094,29561,0
11478,53079,29526,0
11458,53065,29494,0
11441,53052,29465,0
11425,53042,29436,0
11411,53035,29405,0
11397,53028,29372,0
11383,53019,29339,0
11369,53009,29305,0
11356,53001,29272,0
11341,52992,29241,0
11319,52978,29210,0
11293,52958,29176,0
11266,52935,29143,0
11241,52913,29114,0
11218,52894,29089,0
11196,52874,29062,0
11178,52856,29036,0
11163,52840,29011,0
11149,52824,28983,0
11134,52807,28951,0
11117,52793,28920,0
11101,52783,28898,0
11087,52777,28882,0
11084,52776,28876,0
11098,52783,28890,0
11124,52801,28925,0
11159,52827,28976,0
11203,52860,29045,0
11256,52902,29130,0
11316,52953,29226,0
11380,53010,29328,0
11450,53072,29433,0
11525,53137,29548,0
11604,53206,29672,0
11683,53274,29799,0
11764,53342,29925,0
11841,53407,30046,0
11911,53466,30156,0
11967,53513,30250,0
12012,53548,30330,0
12048,53576,30402,0
12075,53601,30464,0
12099,53621,30516,0
12124,53637,30563,0
12147,53650,30605,0
12167,53658,30642,0
12185,53665,30672,0
12204,53674,30697,0
12228,53687,30722,0
12254,53703,30748,0
12279,53720,30770,0
12301,53738,30791,0
12317,53758,30813,0
12330,53779,30837,0
12346,53800,30865,0
12368,53821,30900,0
12390,53843,30941,0
12410,53865,30983,0
12430,53887,31021,0
12454,53911,31061,0
12481,53937,31103,0
12506,53961,31143,0
12527,53984,31177,0
12545,54002,31204,0
12556,54012,31223,0
12562,54013,31233,0
12565,54008,31236,0
12564,54002,31238,0
12561,53996,31241,0
12552,53987,31239,0
12542,53977,31229,0
12532,53968,31215,0
12523,53962,31200,0
12511,53955,31183,0
12498,53946,31164,0
12489,53941,31153,0
12482,53935,31148,0
12475,53929,31144,0
12470,53926,31141,0
12469,53928,31146,0
12474,53934,31158,0
12483,53940,31169,0
12496,53949,31177,0
12509,53960,31184,0
12517,53966,31187,0
12523,53969,31185,0
12530,53969,31181,0
12538,53969,31178,0
12543,53966,31171,0
12546,53964,31159,0
12552,53968,31147,0
12559,53975,31137,0
12567,53979,31128,0
12571,53979,31115,0
12570,53974,31100,0
12561,53967,31083,0
12543,53958,31067,0
12522,53947,31051,0
12501,53935,31032,0
12479,53926,31010,0
12461,53918,30987,0
12448,53913,30965,0
12439,53908,30943,0
12433,53904,30924,0
12428,53903,30907,0
12424,53903,30889,0
12420,53904,30870,0
12411,53901,30850,0
12397,53893,30827,0
12381,53883,30799,0
12364,53873,30771,0
12348,53863,30745,0
12331,53849,30714,0
12316,53832,30680,0
12302,53815,30647,0
12283,53791,30614,0
12262,53762,30575,0
12238,53729,30533,0
12215,53699,30494,0
12196,53677,30457,0
12183,53662,30420,0
12175,53651,30384,0
12164,53639,30346,0
12149,53625,30306,0
12130,53606,30263,0
12108,53583,30218,0
12086,53562,30173,0
12063,53545,30130,0
12044,53534,30091,0
12031,53529,30058,0
12023,53529,30035,0
12017,53533,30017,0
12013,53536,29998,0
12010,53538,29981,0
12004,53538,29970,0
11992,53535,29958,0
11975,53527,29939,0
11955,53517,29917,0
11934,53506,29894,0
11914,53495,29865,0
11897,53483,29832,0
11884,53474,29802,0
11874,53466,29779,0
11866,53457,29758,0
11859,53445,29734,0
11852,53433,29706,0
11839,53421,29676,0
11819,53406,29640,0
11795,53385,29601,0
11768,53363,29563,0
11740,53342,29529,0
11713,53321,29495,0
11690,53301,29460,0
11672,53285,29431,0
11655,53271,29408,0
11637,53258,29384,0
11621,53243,29358,0
11607,53230,29331,0
11592,53217,29305,0
11576,53205,29280,0
11560,53200,29264,0
11550,53201,29264,0
11548,53208,29282,0
11558,53224,29312,0
11584,53251,29356,0
11621,53285,29419,0
11667,53324,29498,0
11719,53365,29586,0
11780,53412,29681,0
11849,53464,29788,0
11921,53520,29904,0
11997,53577,30029,0
12076,53636,30157,0
12155,53698,30284,0
12231,53761,30403,0
12301,53820,30511,0
12363,53872,30607,0
12414,53915,30692,0
12454,53951,30770,0
12483,53981,30839,0
12505,54007,30898,0
12524,54029,30949,0
12541,54047,30995,0
12561,54063,31032,0
12582,54079,31064,0
12597,54093,31090,0
12608,54104,31109,0
12618,54112,31120,0
12628,54118,31133,0
12635,54127,31151,0
12641,54139,31174,0
12655,54157,31198,0
12673,54180,31225,0
12692,54203,31256,0
12707,54222,31286,0
12718,54233,31311,0
12726,54240,31333,0
12729,54243,31356,0
12730,54245,31378,0
12731,54246,31400,0
12734,54252,31424,0
12738,54261,31448,0
12742,54270,31467,0
12750,54277,31482,0
12757,54281,31493,0
12761,54282,31499,0
12761,54282,31502,0
12760,54282,31503,0
12759,54287,31505,0
12757,54293,31507,0
12754,54301,31507,0
12750,54309,31506,0
12745,54316,31503,0
12741,54318,31498,0
12736,54316,31486,0
12730,54312,31471,0
12721,54309,31462,0
12712,54307,31459,0
12706,54310,31463,0
12702,54316,31473,0
12698,54324,31488,0
12699,54335,31503,0
12705,54345,31512,0
12714,54356,31521,0
12718,54363,31528,0
12715,54366,31530,0
12709,54366,31527,0
12702,54368,31525,0
12692,54372,31530,0
12681,54378,31537,0
12673,54386,31542,0
12667,54395,31547,0
12658,54402,31548,0
12645,54404,31538,0
12633,54400,31521,0
12620,54388,31498,0
12602,54368,31472,0
12578,54343,31441,0
12554,54318,31406,0
12529,54296,31370,0
12501,54277,31334,0
12472,54259,31299,0
12441,54245,31266,0
12413,54236,31239,0
12390,54228,31215,0
12369,54219,31189,0
12349,54208,31160,0
12326,54195,31130,0
12299,54178,31094,0
12271,54158,31052,0
12243,54137,31009,0
12213,54117,30971,0
12180,54098,30937,0
12149,54079,30902,0
12123,54063,30869,0
12102,54049,30838,0
12081,54034,30804,0
12060,54020,30766,0
12037,54004,30727,0
12010,53988,30688,0
11981,53972,30649,0
11946,53950,30609,0
11906,53924,30567,0
11866,53900,30530,0
11828,53879,30498,0
11795,53863,30472,0
11772,53853,30452,0
11751,53845,30433,0
11728,53834,30410,0
11705,53820,30381,0
11683,53804,30351,0
11657,53789,30322,0
11627,53774,30290,0
11599,53762,30257,0
11573,53752,30229,0
11549,53743,30206,0
11528,53734,30182,0
11510,53724,30158,0
11492,53714,30134,0
11469,53701,30107,0
11444,53686,30071,0
11418,53671,30030,0
11389,53655,29992,0
11355,53638,29953,0
11318,53621,29913,0
11281,53607,29874,0
11246,53592,29838,0
11212,53575,29802,0
11179,53555,29764,0
11147,53534,29726,0
11111,53510,29685,0
11072,53479,29640,0
11029,53444,29590,0
10985,53408,29540,0
10943,53375,29496,0
10902,53347,29457,0
10866,53328,29423,0
10839,53317,29399,0
10821,53313,29387,0
10809,53313,29384,0
10802,53320,29390,0
10803,53334,29409,0
10814,53358,29445,0
10831,53388,29493,0
10857,53423,29552,0
10894,53465,29626,0
10938,53510,29714,0
10988,53559,29812,0
11048,53611,29919,0
11116,53669,30033,0
11184,53731,30148,0
11248,53790,30259,0
11311,53848,30366,0
11370,53903,30469,0
11420,53951,30561,0
11459,53988,30641,0
11486,54018,30707,0
11503,54040,30761,0
11511,54056,30805,0
11517,54067,30838,0
11522,54075,30864,0
11526,54079,30883,0
11528,54080,30893,0
11527,54077,30892,0
11525,54074,30888,0
11522,54069,30887,0
11516,54061,30887,0
11509,54052,30885,0
11501,54045,30884,0
11494,54043,30887,0
11490,54044,30893,0
11494,54046,30900,0
11504,54051,30909,0
11519,54062,30922,0
11534,54074,30937,0
11546,54082,30946,0
11554,54086,30951,0
11557,54086,30956,0
11561,54084,30960,0
11564,54083,30962,0
11567,54084,30964,0
11568,54087,30966,0
11568,54085,30961,0
11568,54080,30947,0
11565,54074,30928,0
11555,54064,30904,0
11539,54049,30878,0
11521,54030,30850,0
11503,54014,30827,0
11486,54002,30809,0
11472,53994,30792,0
11465,53991,30781,0
11462,53993,30776,0
11463,53996,30774,0
11465,53995,30768,0
11469,53992,30761,0
11472,53989,30757,0
11473,53984,30754,0
11473,53977,30752,0
11475,53969,30750,0
11478,53965,30753,0
11480,53965,30758,0
11483,53969,30761,0
11489,53973,30763,0
11496,53975,30762,0
11498,53970,30756,0
11495,53957,30743,0
11487,53942,30724,0
11472,53930,30707,0
11455,53919,30691,0
11438,53909,30670,0
11421,53899,30646,0
11401,53890,30619,0
11380,53880,30586,0
11359,53866,30549,0
11344,53852,30513,0
11330,53842,30478,0
11314,53833,30442,0
11294,53820,30402,0
11274,53803,30364,0
11254,53784,30328,0
11234,53765,30294,0
11219,53747,30264,0
11208,53731,30237,0
11197,53714,30212,0
11181,53691,30181,0
11163,53667,30144,0
11145,53648,30107,0
11127,53633,30074,0
11108,53619,30043,0
11089,53603,30011,0
11072,53588,29981,0
11059,53575,29956,0
11055,53565,29932,0
11057,53561,29908,0
11056,53559,29886,0
11053,53553,29865,0
11047,53539,29840,0
11037,53516,29808,0
11022,53490,29775,0
11001,53463,29742,0
10978,53438,29707,0
10956,53417,29670,0
10935,53397,29637,0
10909,53378,29609,0
10883,53359,29578,0
10864,53346,29549,0
10849,53338,29525,0
10837,53331,29500,0
10823,53320,29468,0
10805,53306,29429,0
10785,53293,29389,0
10763,53277,29348,0
10735,53257,29306,0
10706,53237,29264,0
10679,53217,29225,0
10655,53196,29185,0
10633,53175,29145,0
10616,53160,29109,0
10604,53149,29077,0
10592,53140,29042,0
10579,53128,28999,0
10563,53117,28956,0
10546,53104,28916,0
10529,53086,28878,0
10513,53066,28841,0
10499,53050,28809,0
10490,53038,28784,0
10486,53028,28766,0
10485,53019,28752,0
10488,53014,28747,0
10495,53016,28753,0
10505,53022,28767,0
10520,53030,28790,0
10544,53046,28825,0
10576,53071,28877,0
10615,53103,28946,0
10663,53140,29029,0
10716,53186,29125,0
10774,53238,29229,0
10836,53295,29337,0
10905,53355,29448,0
10975,53416,29562,0
11041,53473,29669,0
11103,53524,29765,0
11159,53566,29852,0
11208,53603,29933,0
11248,53634,30006,0
11282,53663,30068,0
11313,53691,30125,0
11343,53720,30179,0
11370,53748,30229,0
11393,53772,30274,0
11416,53793,30315,0
11437,53809,30349,0
11455,53821,30371,0
11472,53829,30384,0
11485,53832,30394,0
11493,53831,30403,0
11498,53831,30407,0
11505,53839,30410,0
11516,53850,30414,0
11528,53863,30424,0
11544,53872,30436,0
11564,53880,30448,0
11587,53888,30463,0
11604,53894,30481,0
11616,53895,30497,0
11628,53892,30510,0
11638,53890,30524,0
11646,53890,30537,0
11653,53891,30547,0
11660,53892,30556,0
11668,53894,30567,0
11675,53897,30578,0
11682,53895,30581,0
11690,53889,30576,0
11695,53884,30566,0
11694,53878,30555,0
11688,53871,30538,0
11682,53866,30520,0
11678,53863,30506,0
11671,53859,30495,0
11664,53852,30481,0
11659,53847,30464,0
11659,53845,30450,0
11662,53845,30441,0
11666,53844,30433,0
11667,53845,30429,0
11667,53849,30431,0
11669,53853,30436,0
11673,53854,30442,0
11681,53856,30451,0
11689,53860,30464,0
11695,53864,30477,0
11701,53865,30485,0
11706,53866,30486,0
11706,53864,30479,0
11699,53859,30464,0
11689,53850,30445,0
11683,53842,30427,0
11677,53832,30413,0
11673,53823,30400,0
11670,53816,30386,0
