green_channel,red_channel,ir_channel,Anomaly_ch0,Anomaly_ch1,Anomaly_ch2
24328,18992,31264,0,0,0
24299,18961,31209,0,0,0
24275,18946,31174,0,0,0
24242,18932,31145,0,0,0
24208,18909,31105,0,0,0
24186,18890,31069,0,0,0
24165,18878,31042,0,0,0
24130,18860,31007,0,0,0
24092,18835,30962,0,0,0
24071,18817,30931,0,0,0
24057,18805,30915,0,0,0
24029,18783,30888,0,0,0
23998,18751,30842,0,0,0
23981,18727,30800,0,0,0
23962,18713,30768,0,0,0
23930,18692,30730,0,0,0
23900,18665,30683,0,0,0
23883,18648,30650,0,0,0
23866,18644,30632,0,0,0
23838,18634,30603,0,0,0
23811,18613,30560,0,0,0
23794,18599,30526,0,0,0
23773,18590,30500,0,0,0
23741,18572,30463,0,0,0
23713,18549,30419,0,0,0
23693,18533,30386,0,0,0
23668,18521,30359,0,0,0
23634,18499,30318,0,0,0
23608,18475,30271,0,0,0
23591,18462,30242,0,0,0
23570,18454,30222,0,0,0
23545,18439,30195,0,0,0
23531,18424,30166,0,0,0
23523,18419,30149,0,0,0
23502,18411,30133,0,0,0
23470,18390,30103,0,0,0
23452,18369,30069,0,0,0
23444,18363,30049,0,0,0
23426,18361,30029,0,0,0
23399,18350,29998,0,0,0
23377,18336,29965,0,0,0
23356,18327,29940,0,0,0
23325,18315,29909,0,0,0
23292,18290,29860,0,0,0
23270,18266,29814,0,0,0
23252,18253,29788,0,0,0
23223,18238,29763,0,0,0
23191,18213,29727,0,0,0
23170,18192,29695,0,0,0
23152,18180,29674,0,0,0
23122,18162,29645,0,0,0
23094,18135,29606,0,0,0
23080,18117,29579,0,0,0
23063,18110,29567,0,0,0
23030,18096,29546,0,0,0
23000,18073,29510,0,0,0
22986,18059,29480,0,0,0
22972,18053,29461,0,0,0
22945,18039,29430,0,0,0
22921,18019,29389,0,0,0
22908,18005,29359,0,0,0
22889,17995,29339,0,0,0
22858,17977,29309,0,0,0
22833,17955,29270,0,0,0
22822,17946,29242,0,0,0
22809,17947,29227,0,0,0
22792,17944,29208,0,0,0
22790,17942,29193,0,0,0
22808,17952,29202,0,0,0
22834,17974,29231,0,0,0
22868,17998,29268,0,0,0
22928,18034,29330,0,0,0
23017,18098,29433,0,0,0
23113,18179,29565,0,0,0
23212,18260,29703,0,0,0
23328,18346,29856,0,0,0
23467,18449,30040,0,0,0
23614,18559,30246,0,0,0
23765,18665,30454,0,0,0
23931,18774,30673,0,0,0
24106,18894,30914,0,0,0
24270,19012,31157,0,0,0
24425,19116,31382,0,0,0
24589,19220,31603,0,0,0
24757,19332,31833,0,0,0
24908,19439,32056,0,0,0
25046,19530,32258,0,0,0
25182,19614,32453,0,0,0
25305,19699,32643,0,0,0
25406,19772,32807,0,0,0
25498,19826,32941,0,0,0
25590,19878,33067,0,0,0
25672,19933,33192,0,0,0
25730,19972,33290,0,0,0
25775,19994,33358,0,0,0
25821,20016,33422,0,0,0
25857,20042,33485,0,0,0
25875,20061,33527,0,0,0
25890,20070,33545,0,0,0
25911,20081,33560,0,0,0
25919,20089,33572,0,0,0
25907,20083,33563,0,0,0
25896,20067,33539,0,0,0
25893,20055,33523,0,0,0
25884,20050,33515,0,0,0
25863,20038,33496,0,0,0
25847,20022,33469,0,0,0
25841,20011,33452,0,0,0
25829,20003,33439,0,0,0
25805,19983,33410,0,0,0
25788,19962,33377,0,0,0
25782,19953,33358,0,0,0
25767,19947,33346,0,0,0
25738,19931,33317,0,0,0
25713,19913,33284,0,0,0
25699,19910,33269,0,0,0
25679,19911,33261,0,0,0
25653,19900,33238,0,0,0
25641,19886,33213,0,0,0
25642,19885,33202,0,0,0
25635,19884,33193,0,0,0
25621,19868,33171,0,0,0
25613,19851,33149,0,0,0
25608,19843,33141,0,0,0
25592,19834,33133,0,0,0
25572,19817,33111,0,0,0
25558,19801,33089,0,0,0
25542,19793,33078,0,0,0
25513,19784,33063,0,0,0
25482,19767,33032,0,0,0
25466,19760,33007,0,0,0
25457,19764,32999,0,0,0
25442,19763,32989,0,0,0
25435,19754,32975,0,0,0
25447,19751,32970,0,0,0
25455,19754,32975,0,0,0
25449,19752,32971,0,0,0
25448,19742,32957,0,0,0
25461,19741,32955,0,0,0
25471,19750,32967,0,0,0
25465,19753,32972,0,0,0
25459,19749,32969,0,0,0
25466,19752,32976,0,0,0
25470,19762,32993,0,0,0
25464,19763,33001,0,0,0
25468,19758,33003,0,0,0
25488,19765,33018,0,0,0
25502,19778,33041,0,0,0
25503,19779,33053,0,0,0
25508,19771,33055,0,0,0
25519,19768,33066,0,0,0
25519,19765,33078,0,0,0
25506,19752,33075,0,0,0
25499,19741,33069,0,0,0
25504,19744,33078,0,0,0
25500,19748,33089,0,0,0
25481,19737,33080,0,0,0
25466,19723,33064,0,0,0
25460,19722,33061,0,0,0
25444,19725,33056,0,0,0
25416,19712,33028,0,0,0
25388,19693,32990,0,0,0
25360,19680,32962,0,0,0
25320,19663,32933,0,0,0
25273,19629,32885,0,0,0
25236,19595,32836,0,0,0
25207,19575,32802,0,0,0
25168,19556,32766,0,0,0
25125,19525,32718,0,0,0
25092,19492,32667,0,0,0
25058,19465,32623,0,0,0
25015,19434,32574,0,0,0
24978,19398,32516,0,0,0
24952,19371,32464,0,0,0
24921,19351,32423,0,0,0
24873,19322,32372,0,0,0
24820,19282,32306,0,0,0
24780,19251,32247,0,0,0
24742,19231,32197,0,0,0
24696,19206,32140,0,0,0
24659,19174,32075,0,0,0
24636,19147,32019,0,0,0
24606,19125,31971,0,0,0
24561,19095,31914,0,0,0
24523,19061,31851,0,0,0
24498,19035,31802,0,0,0
24466,19018,31768,0,0,0
24422,18994,31730,0,0,0
24383,18964,31686,0,0,0
24354,18937,31650,0,0,0
24322,18913,31620,0,0,0
24280,18882,31575,0,0,0
24243,18849,31524,0,0,0
24217,18830,31486,0,0,0
24184,18817,31453,0,0,0
24141,18793,31408,0,0,0
24102,18764,31359,0,0,0
24071,18743,31325,0,0,0
24032,18721,31293,0,0,0
23987,18689,31248,0,0,0
23959,18660,31204,0,0,0
23944,18646,31178,0,0,0
23920,18636,31155,0,0,0
23888,18617,31117,0,0,0
23860,18598,31076,0,0,0
23838,18589,31048,0,0,0
23812,18582,31024,0,0,0
23783,18567,30985,0,0,0
23761,18551,30944,0,0,0
23740,18538,30914,0,0,0
23705,18521,30878,0,0,0
23663,18493,30826,0,0,0
23634,18471,30781,0,0,0
23610,18462,30754,0,0,0
23579,18450,30725,0,0,0
23553,18431,30684,0,0,0
23540,18417,30649,0,0,0
23522,18406,30623,0,0,0
23493,18386,30586,0,0,0
23475,18361,30540,0,0,0
23473,18345,30506,0,0,0
23464,18340,30488,0,0,0
23437,18329,30465,0,0,0
23413,18311,30434,0,0,0
23402,18299,30411,0,0,0
23387,18291,30393,0,0,0
23357,18274,30361,0,0,0
23328,18252,30319,0,0,0
23304,18238,30286,0,0,0
23273,18228,30259,0,0,0
23230,18207,30220,0,0,0
23193,18181,30175,0,0,0
23166,18165,30145,0,0,0
23139,18155,30126,0,0,0
23104,18133,30097,0,0,0
23073,18106,30059,0,0,0
23050,18085,30031,0,0,0
23021,18067,30007,0,0,0
22988,18041,29967,0,0,0
22968,18016,29923,0,0,0
22957,18006,29895,0,0,0
22934,17998,29870,0,0,0
22896,17977,29829,0,0,0
22866,17951,29784,0,0,0
22846,17933,29752,0,0,0
22824,17918,29725,0,0,0
22802,17898,29688,0,0,0
22790,17881,29653,0,0,0
22785,17874,29636,0,0,0
22777,17869,29626,0,0,0
22776,17862,29615,0,0,0
22797,17868,29622,0,0,0
22832,17895,29663,0,0,0
22869,17928,29721,0,0,0
22921,17965,29791,0,0,0
23003,18019,29890,0,0,0
23105,18094,30024,0,0,0
23216,18179,30177,0,0,0
23348,18272,30344,0,0,0
23508,18385,30542,0,0,0
23677,18513,30765,0,0,0
23831,18634,30984,0,0,0
23982,18741,31190,0,0,0
24146,18849,31405,0,0,0
24309,18960,31631,0,0,0
24455,19058,31847,0,0,0
24594,19143,32047,0,0,0
24731,19231,32248,0,0,0
24855,19323,32447,0,0,0
24961,19402,32624,0,0,0
25064,19471,32777,0,0,0
25167,19543,32928,0,0,0
25254,19614,33071,0,0,0
25322,19668,33186,0,0,0
25381,19705,33275,0,0,0
25433,19737,33358,0,0,0
25468,19763,33429,0,0,0
25487,19772,33476,0,0,0
25507,19775,33510,0,0,0
25529,19787,33549,0,0,0
25533,19797,33579,0,0,0
25520,19791,33585,0,0,0
25509,19778,33578,0,0,0
25502,19772,33574,0,0,0
25486,19770,33568,0,0,0
25465,19758,33546,0,0,0
25451,19746,33521,0,0,0
25441,19741,33507,0,0,0
25417,19732,33488,0,0,0
25383,19706,33450,0,0,0
25357,19678,33406,0,0,0
25335,19660,33368,0,0,0
25304,19642,33329,0,0,0
25272,19619,33283,0,0,0
25250,19603,33245,0,0,0
25230,19598,33222,0,0,0
25198,19586,33192,0,0,0
25167,19562,33150,0,0,0
25151,19542,33117,0,0,0
25138,19531,33099,0,0,0
25114,19514,33077,0,0,0
25093,19492,33048,0,0,0
25085,19481,33028,0,0,0
25074,19478,33018,0,0,0
25048,19465,32996,0,0,0
25025,19443,32960,0,0,0
25014,19428,32934,0,0,0
25003,19421,32919,0,0,0
24981,19403,32897,0,0,0
24959,19377,32866,0,0,0
24944,19360,32841,0,0,0
24920,19350,32823,0,0,0
24884,19331,32791,0,0,0
24856,19309,32751,0,0,0
24844,19300,32730,0,0,0
24834,19301,32728,0,0,0
24823,19295,32723,0,0,0
24820,19288,32713,0,0,0
24827,19291,32717,0,0,0
24826,19294,32722,0,0,0
24815,19285,32710,0,0,0
24815,19276,32697,0,0,0
24828,19282,32703,0,0,0
24833,19294,32717,0,0,0
24828,19294,32719,0,0,0
24828,19292,32722,0,0,0
24836,19301,32740,0,0,0
24841,19314,32761,0,0,0
24846,19320,32768,0,0,0
24861,19326,32777,0,0,0
24882,19342,32801,0,0,0
24889,19356,32822,0,0,0
24887,19356,32827,0,0,0
24891,19357,32831,0,0,0
24895,19364,32842,0,0,0
24886,19364,32844,0,0,0
24871,19352,32830,0,0,0
24862,19341,32817,0,0,0
24848,19330,32809,0,0,0
24821,19310,32789,0,0,0
24798,19282,32755,0,0,0
24788,19261,32733,0,0,0
24776,19250,32723,0,0,0
24747,19231,32699,0,0,0
24715,19202,32657,0,0,0
24692,19179,32620,0,0,0
24663,19163,32591,0,0,0
24620,19139,32551,0,0,0
24579,19108,32500,0,0,0
24547,19084,32455,0,0,0
24509,19067,32418,0,0,0
24460,19040,32370,0,0,0
24415,19007,32312,0,0,0
24382,18982,32263,0,0,0
24346,18964,32220,0,0,0
24299,18938,32167,0,0,0
24253,18904,32107,0,0,0
24214,18879,32061,0,0,0
24170,18858,32021,0,0,0
24119,18826,31968,0,0,0
24076,18787,31909,0,0,0
24045,18759,31866,0,0,0
24013,18735,31832,0,0,0
23973,18703,31786,0,0,0
23940,18672,31736,0,0,0
23914,18655,31702,0,0,0
23883,18641,31671,0,0,0
23849,18617,31621,0,0,0
23827,18594,31569,0,0,0
23811,18585,31533,0,0,0
23784,18575,31501,0,0,0
23751,18553,31453,0,0,0
23723,18528,31400,0,0,0
23696,18509,31358,0,0,0
23660,18490,31315,0,0,0
23622,18463,31261,0,0,0
23596,18440,31214,0,0,0
23574,18428,31186,0,0,0
23541,18412,31154,0,0,0
23506,18388,31114,0,0,0
23484,18368,31083,0,0,0
23460,18354,31062,0,0,0
23425,18334,31033,0,0,0
23397,18307,30993,0,0,0
23385,18292,30961,0,0,0
23374,18287,30942,0,0,0
23350,18276,30914,0,0,0
23327,18255,30873,0,0,0
23314,18239,30840,0,0,0
23298,18231,30818,0,0,0
23274,18217,30789,0,0,0
23259,18199,30752,0,0,0
23257,18190,30729,0,0,0
23248,18186,30716,0,0,0
23223,18173,30693,0,0,0
23197,18156,30660,0,0,0
23179,18145,30635,0,0,0
23159,18136,30615,0,0,0
23135,18119,30585,0,0,0
23118,18100,30552,0,0,0
23109,18094,30535,0,0,0
23092,18092,30524,0,0,0
23066,18080,30495,0,0,0
23045,18063,30457,0,0,0
23031,18053,30428,0,0,0
23011,18043,30402,0,0,0
22986,18021,30365,0,0,0
22972,18002,30331,0,0,0
22966,18000,30315,0,0,0
22947,17998,30299,0,0,0
22917,17983,30268,0,0,0
22893,17963,30231,0,0,0
22875,17952,30205,0,0,0
22850,17940,30181,0,0,0
22823,17918,30145,0,0,0
22803,17899,30112,0,0,0
22782,17890,30097,0,0,0
22748,17879,30082,0,0,0
22716,17862,30053,0,0,0
22705,17853,30028,0,0,0
22708,17859,30018,0,0,0
22716,17869,30017,0,0,0
22743,17882,30027,0,0,0
22800,17914,30069,0,0,0
22869,17965,30147,0,0,0
22938,18021,30239,0,0,0
23022,18078,30342,0,0,0
23136,18155,30476,0,0,0
23265,18252,30646,0,0,0
23400,18354,30830,0,0,0
23551,18457,31026,0,0,0
23721,18570,31247,0,0,0
23892,18691,31483,0,0,0
24054,18805,31709,0,0,0
24215,18912,31925,0,0,0
24380,19024,32148,0,0,0
24536,19140,32373,0,0,0
24677,19246,32578,0,0,0
24814,19342,32767,0,0,0
24948,19442,32956,0,0,0
25063,19535,33138,0,0,0
25157,19606,33288,0,0,0
25249,19663,33416,0,0,0
25343,19725,33546,0,0,0
25424,19783,33668,0,0,0
25484,19821,33757,0,0,0
25538,19848,33828,0,0,0
25587,19878,33900,0,0,0
25618,19904,33960,0,0,0
25634,19915,33992,0,0,0
25652,19922,34012,0,0,0
25669,19938,34038,0,0,0
25666,19945,34055,0,0,0
25646,19933,34042,0,0,0
25631,19916,34017,0,0,0
25620,19904,34000,0,0,0
25600,19892,33982,0,0,0
25579,19871,33948,0,0,0
25561,19849,33913,0,0,0
25538,19835,33887,0,0,0
25500,19817,33854,0,0,0
25461,19787,33805,0,0,0
25438,19762,33763,0,0,0
25421,19747,33738,0,0,0
25393,19729,33708,0,0,0
25368,19706,33668,0,0,0
25358,19692,33636,0,0,0
25345,19684,33616,0,0,0
25320,19669,33588,0,0,0
25300,19650,33552,0,0,0
25296,19640,33527,0,0,0
25291,19640,33515,0,0,0
25274,19631,33494,0,0,0
25257,19616,33462,0,0,0
25250,19610,33437,0,0,0
25240,19613,33423,0,0,0
25217,19608,33402,0,0,0
25199,19593,33374,0,0,0
25189,19580,33356,0,0,0
25171,19568,33343,0,0,0
25142,19547,33321,0,0,0
25123,19526,33295,0,0,0
25117,19522,33284,0,0,0
25109,19527,33282,0,0,0
25096,19523,33268,0,0,0
25092,19512,33249,0,0,0
25100,19510,33246,0,0,0
25104,19512,33252,0,0,0
25107,19509,33250,0,0,0
25125,19511,33252,0,0,0
25155,19528,33270,0,0,0
25173,19545,33288,0,0,0
25175,19550,33290,0,0,0
25183,19558,33293,0,0,0
25199,19578,33314,0,0,0
25207,19597,33337,0,0,0
25208,19600,33347,0,0,0
25216,19601,33357,0,0,0
25226,19611,33380,0,0,0
25226,19617,33400,0,0,0
25223,19611,33403,0,0,0
25232,19609,33409,0,0,0
25245,19621,33428,0,0,0
25246,19629,33441,0,0,0
25243,19624,33441,0,0,0
25251,19624,33446,0,0,0
25255,19631,33459,0,0,0
25243,19631,33457,0,0,0
25232,19622,33438,0,0,0
25233,19620,33422,0,0,0
25228,19624,33417,0,0,0
25206,19616,33400,0,0,0
25182,19598,33367,0,0,0
25167,19585,33338,0,0,0
25145,19576,33312,0,0,0
25109,19556,33275,0,0,0
25077,19529,33230,0,0,0
25053,19510,33194,0,0,0
25021,19497,33161,0,0,0
24979,19475,33114,0,0,0
24943,19449,33058,0,0,0
24917,19430,33014,0,0,0
24882,19412,32977,0,0,0
24832,19377,32925,0,0,0
24781,19335,32865,0,0,0
24738,19304,32821,0,0,0
24693,19280,32784,0,0,0
24643,19246,32733,0,0,0
24605,19214,32682,0,0,0
24577,19198,32647,0,0,0
24539,19182,32613,0,0,0
24490,19149,32558,0,0,0
24452,19113,32500,0,0,0
24426,19089,32457,0,0,0
24392,19068,32420,0,0,0
24352,19039,32367,0,0,0
24317,19009,32310,0,0,0
24286,18988,32263,0,0,0
24249,18967,32217,0,0,0
24214,18939,32160,0,0,0
24190,18914,32110,0,0,0
24167,18901,32075,0,0,0
24129,18884,32038,0,0,0
24085,18858,31991,0,0,0
24054,18839,31949,0,0,0
24028,18830,31919,0,0,0
23995,18815,31882,0,0,0
23969,18793,31835,0,0,0
23955,18775,31796,0,0,0
23936,18763,31770,0,0,0
23901,18742,31740,0,0,0
23868,18712,31699,0,0,0
23850,18691,31668,0,0,0
23835,18683,31650,0,0,0
23811,18668,31622,0,0,0
23791,18644,31580,0,0,0
23780,18626,31545,0,0,0
23761,18616,31521,0,0,0
23730,18599,31487,0,0,0
23704,18578,31448,0,0,0
23686,18568,31421,0,0,0
23662,18564,31405,0,0,0
23631,18550,31376,0,0,0
23607,18530,31335,0,0,0
23594,18519,31302,0,0,0
23576,18513,31275,0,0,0
23549,18497,31241,0,0,0
23531,18476,31205,0,0,0
23520,18465,31184,0,0,0
23501,18457,31164,0,0,0
23474,18439,31130,0,0,0
23457,18421,31092,0,0,0
23450,18415,31072,0,0,0
23434,18411,31054,0,0,0
23409,18396,31019,0,0,0
23394,18380,30984,0,0,0
23385,18375,30964,0,0,0
23364,18369,30946,0,0,0
23336,18351,30915,0,0,0
23317,18333,30884,0,0,0
23301,18327,30866,0,0,0
23281,18323,30850,0,0,0
23264,18311,30824,0,0,0
23253,18299,30799,0,0,0
23235,18290,30782,0,0,0
23206,18275,30758,0,0,0
23177,18251,30717,0,0,0
23161,18233,30679,0,0,0
23144,18226,30655,0,0,0
23112,18212,30622,0,0,0
23079,18188,30573,0,0,0
23060,18171,30534,0,0,0
23044,18161,30508,0,0,0
23020,18146,30479,0,0,0
23000,18128,30448,0,0,0
22999,18125,30439,0,0,0
23006,18135,30454,0,0,0
23018,18147,30474,0,0,0
23051,18167,30505,0,0,0
23113,18210,30572,0,0,0
23189,18273,30674,0,0,0
23274,18341,30792,0,0,0
23382,18414,30924,0,0,0
23515,18505,31088,0,0,0
23657,18608,31279,0,0,0
23802,18709,31477,0,0,0
23964,18814,31686,0,0,0
24141,18935,31916,0,0,0
24310,19057,32155,0,0,0
24466,19165,32379,0,0,0
24625,19270,32597,0,0,0
24790,19386,32831,0,0,0
24943,19503,33064,0,0,0
25077,19604,33271,0,0,0
25205,19694,33462,0,0,0
25333,19788,33654,0,0,0
25451,19880,33836,0,0,0
25554,19956,33993,0,0,0
25654,20021,34134,0,0,0
25744,20087,34276,0,0,0
25813,20143,34401,0,0,0
25867,20181,34496,0,0,0
25925,20216,34578,0,0,0
25977,20257,34660,0,0,0
26010,20288,34726,0,0,0
26033,20304,34769,0,0,0
26059,20318,34805,0,0,0
26081,20333,34837,0,0,0
26088,20336,34850,0,0,0
26093,20328,34844,0,0,0
26104,20325,34841,0,0,0
26108,20331,34845,0,0,0
26092,20327,34833,0,0,0
26071,20306,34801,0,0,0
26062,20289,34777,0,0,0
26055,20280,34766,0,0,0
26034,20264,34746,0,0,0
26014,20241,34716,0,0,0
26002,20228,34694,0,0,0
25985,20222,34679,0,0,0
25962,20209,34656,0,0,0
25952,20196,34631,0,0,0
25954,20194,34623,0,0,0
25951,20198,34626,0,0,0
25937,20192,34616,0,0,0
25931,20185,34601,0,0,0
25938,20193,34601,0,0,0
25942,20206,34610,0,0,0
25934,20207,34604,0,0,0
25929,20202,34590,0,0,0
25929,20204,34588,0,0,0
25919,20205,34588,0,0,0
25899,20191,34573,0,0,0
25887,20176,34551,0,0,0
25880,20175,34540,0,0,0
25862,20175,34528,0,0,0
25836,20162,34499,0,0,0
25820,20148,34469,0,0,0
25814,20146,34455,0,0,0
25800,20147,34445,0,0,0
25782,20138,34421,0,0,0
25772,20126,34397,0,0,0
25765,20122,34389,0,0,0
25754,20118,34386,0,0,0
25745,20109,34379,0,0,0
25748,20106,34382,0,0,0
25754,20114,34401,0,0,0
25750,20119,34413,0,0,0
25747,20113,34411,0,0,0
25759,20113,34414,0,0,0
25773,20122,34427,0,0,0
25775,20125,34433,0,0,0
25783,20125,34431,0,0,0
25807,20134,34441,0,0,0
25826,20149,34464,0,0,0
25827,20156,34479,0,0,0
25827,20154,34483,0,0,0
25839,20161,34497,0,0,0
25850,20176,34518,0,0,0
25850,20181,34528,0,0,0
25848,20177,34524,0,0,0
25851,20177,34524,0,0,0
25847,20181,34530,0,0,0
25826,20173,34518,0,0,0
25805,20154,34490,0,0,0
25792,20141,34469,0,0,0
25773,20133,34457,0,0,0
25742,20116,34436,0,0,0
25713,20093,34408,0,0,0
25688,20075,34385,0,0,0
25655,20058,34360,0,0,0
25617,20030,34317,0,0,0
25590,20003,34271,0,0,0
25570,19987,34244,0,0,0
25537,19972,34221,0,0,0
25492,19943,34177,0,0,0
25452,19907,34122,0,0,0
25420,19880,34075,0,0,0
25382,19856,34030,0,0,0
25339,19824,33971,0,0,0
25304,19794,33911,0,0,0
25276,19779,33869,0,0,0
25239,19762,33828,0,0,0
25196,19732,33771,0,0,0
25161,19705,33715,0,0,0
25128,19689,33675,0,0,0
25086,19672,33634,0,0,0
25046,19648,33588,0,0,0
25016,19627,33550,0,0,0
24985,19612,33522,0,0,0
24945,19593,33483,0,0,0
24909,19564,33426,0,0,0
24886,19542,33378,0,0,0
24864,19531,33346,0,0,0
24827,19515,33308,0,0,0
24791,19489,33258,0,0,0
24767,19468,33217,0,0,0
24741,19453,33187,0,0,0
24701,19432,33148,0,0,0
24667,19406,33099,0,0,0
24648,19389,33058,0,0,0
24628,19380,33026,0,0,0
24598,19363,32987,0,0,0
24571,19339,32939,0,0,0
24555,19321,32899,0,0,0
24535,19308,32867,0,0,0
24507,19288,32828,0,0,0
24482,19269,32786,0,0,0
24467,19265,32761,0,0,0
24448,19266,32743,0,0,0
24420,19252,32712,0,0,0
24394,19229,32673,0,0,0
24373,19213,32646,0,0,0
24342,19196,32620,0,0,0
24301,19168,32582,0,0,0
24272,19143,32547,0,0,0
24256,19135,32530,0,0,0
24232,19129,32514,0,0,0
24196,19110,32477,0,0,0
24165,19084,32431,0,0,0
24142,19066,32397,0,0,0
24115,19051,32369,0,0,0
24085,19030,32329,0,0,0
24064,19011,32288,0,0,0
24046,19000,32263,0,0,0
24019,18986,32237,0,0,0
23991,18960,32192,0,0,0
23978,18940,32150,0,0,0
23969,18933,32126,0,0,0
23947,18924,32102,0,0,0
23920,18908,32068,0,0,0
23903,18898,32040,0,0,0
23885,18895,32023,0,0,0
23854,18884,31997,0,0,0
23825,18865,31958,0,0,0
23808,18854,31928,0,0,0
23785,18850,31906,0,0,0
23749,18836,31875,0,0,0
23714,18812,31832,0,0,0
23694,18792,31797,0,0,0
23679,18778,31775,0,0,0
23652,18755,31746,0,0,0
23625,18725,31708,0,0,0
23607,18706,31678,0,0,0
23588,18697,31660,0,0,0
23560,18682,31632,0,0,0
23538,18662,31595,0,0,0
23527,18651,31565,0,0,0
23512,18644,31540,0,0,0
23488,18629,31504,0,0,0
23468,18610,31458,0,0,0
23456,18600,31422,0,0,0
23435,18592,31390,0,0,0
23401,18570,31346,0,0,0
23372,18545,31301,0,0,0
23347,18531,31275,0,0,0
23313,18520,31257,0,0,0
23280,18505,31233,0,0,0
23272,18496,31216,0,0,0
23288,18507,31228,0,0,0
23315,18532,31264,0,0,0
23356,18560,31314,0,0,0
23424,18601,31390,0,0,0
23515,18668,31505,0,0,0
23618,18750,31648,0,0,0
23735,18835,31803,0,0,0
23877,18930,31984,0,0,0
24036,19046,32203,0,0,0
24197,19168,32436,0,0,0
24364,19284,32666,0,0,0
24543,19404,32906,0,0,0
24719,19530,33158,0,0,0
24879,19649,33404,0,0,0
25037,19756,33633,0,0,0
25200,19865,33864,0,0,0
25355,19981,34098,0,0,0
25486,20088,34314,0,0,0
25609,20179,34503,0,0,0
25740,20271,34684,0,0,0
25861,20364,34861,0,0,0
25960,20443,35014,0,0,0
26051,20507,35141,0,0,0
26144,20570,35263,0,0,0
26221,20630,35381,0,0,0
26273,20671,35473,0,0,0
26316,20695,35537,0,0,0
26361,20721,35595,0,0,0
26398,20746,35648,0,0,0
26421,20758,35681,0,0,0
26439,20760,35699,0,0,0
26451,20762,35716,0,0,0
26443,20760,35727,0,0,0
26422,20747,35718,0,0,0
26412,20731,35702,0,0,0
26416,20728,35698,0,0,0
26413,20728,35701,0,0,0
26394,20716,35688,0,0,0
26373,20698,35665,0,0,0
26358,20688,35652,0,0,0
26334,20678,35642,0,0,0
26301,20658,35618,0,0,0
26282,20641,35595,0,0,0
26275,20637,35586,0,0,0
26261,20631,35577,0,0,0
26244,20614,35553,0,0,0
26238,20595,35531,0,0,0
26234,20589,35523,0,0,0
26222,20589,35517,0,0,0
26211,20586,35499,0,0,0
26212,20586,35482,0,0,0
26215,20596,35476,0,0,0
26202,20599,35462,0,0,0
26182,20587,35432,0,0,0
26173,20579,35408,0,0,0
26168,20580,35399,0,0,0
26151,20575,35384,0,0,0
26135,20561,35359,0,0,0
26129,20551,35340,0,0,0
26119,20547,35328,0,0,0
26093,20534,35306,0,0,0
26069,20510,35270,0,0,0
26056,20495,35242,0,0,0
26044,20493,35233,0,0,0
26024,20487,35222,0,0,0
26008,20474,35205,0,0,0
26005,20469,35199,0,0,0
26002,20471,35202,0,0,0
25992,20466,35195,0,0,0
25987,20459,35181,0,0,0
25993,20464,35185,0,0,0
25994,20478,35203,0,0,0
25989,20482,35214,0,0,0
25989,20482,35219,0,0,0
25994,20491,35236,0,0,0
25990,20502,35256,0,0,0
25979,20502,35262,0,0,0
25979,20502,35264,0,0,0
25993,20515,35280,0,0,0
26001,20531,35300,0,0,0
25994,20529,35301,0,0,0
25988,20520,35289,0,0,0
25988,20519,35289,0,0,0
25980,20517,35291,0,0,0
25968,20504,35278,0,0,0
25965,20492,35264,0,0,0
25964,20490,35263,0,0,0
25946,20485,35257,0,0,0
25918,20466,35235,0,0,0
25894,20443,35207,0,0,0
25867,20426,35185,0,0,0
25826,20407,35154,0,0,0
25782,20375,35103,0,0,0
25747,20347,35054,0,0,0
25714,20331,35022,0,0,0
25671,20310,34986,0,0,0
25630,20281,34942,0,0,0
25600,20254,34906,0,0,0
25568,20233,34879,0,0,0
25521,20205,34837,0,0,0
25472,20166,34778,0,0,0
25435,20134,34725,0,0,0
25396,20111,34683,0,0,0
25344,20082,34631,0,0,0
25292,20046,34566,0,0,0
25251,20015,34508,0,0,0
25208,19990,34460,0,0,0
25154,19957,34403,0,0,0
25106,19920,34335,0,0,0
25072,19891,34276,0,0,0
25040,19870,34229,0,0,0
24999,19842,34173,0,0,0
24962,19807,34110,0,0,0
24934,19779,34058,0,0,0
24895,19755,34014,0,0,0
24847,19722,33960,0,0,0
24810,19688,33903,0,0,0
24784,19669,33863,0,0,0
24750,19654,33831,0,0,0
24708,19630,33785,0,0,0
24677,19607,33736,0,0,0
24654,19597,33703,0,0,0
24621,19589,33675,0,0,0
24584,19567,33631,0,0,0
24556,19545,33586,0,0,0
24533,19533,33558,0,0,0
24501,19519,33532,0,0,0
24463,19490,33490,0,0,0
24428,19455,33439,0,0,0
24394,19426,33397,0,0,0
24352,19400,33354,0,0,0
24306,19370,33298,0,0,0
24272,19347,33249,0,0,0
24244,19340,33215,0,0,0
24208,19331,33178,0,0,0
24176,19312,33131,0,0,0
24157,19295,33088,0,0,0
24135,19281,33055,0,0,0
24104,19259,33015,0,0,0
24076,19229,32965,0,0,0
24061,19207,32925,0,0,0
24043,19198,32901,0,0,0
24008,19183,32870,0,0,0
23970,19159,32826,0,0,0
23942,19139,32790,0,0,0
23910,19127,32765,0,0,0
23868,19109,32731,0,0,0
23834,19088,32689,0,0,0
23814,19075,32657,0,0,0
23790,19066,32630,0,0,0
23757,19047,32589,0,0,0
